variant,rows,terminal_growth,annualized_return,annualized_volatility,sharpe_zero_cash_rate,maximum_drawdown,daily_loss_cvar_95,mean_exposure,mean_daily_turnover,total_turnover
bounded_tool_residual_agent,1094,0.53390787793782213,0.1535386833341057,0.21718950313830357,0.7658195924882405,0.29505664969266354,0.025480499207567783,0.3227605118829982,0.012425807512556406,13.593833418736708
transparent_controller,1094,0.53390787793782213,0.1535386833341057,0.21718950313830357,0.7658195924882405,0.29505664969266354,0.025480499207567783,0.3227605118829982,0.012425807512556406,13.593833418736708
current_ramoe_diagnostic,1094,0.30212407900992311,0.09214069669086733,0.29149395693281926,0.44815362384545049,0.46596854972858792,0.036218010895038968,0.4459780621572213,0.0086331076938518745,9.444619817073951
