Date,Close
2015-04-27,229
2015-04-28,225.80000000000001
2015-04-29,225.40000000000001
2015-04-30,235.80000000000001
2015-05-01,233.19999999999999
2015-05-02,235.30000000000001
2015-05-03,240
2015-05-04,239
2015-05-05,235.80000000000001
2015-05-06,230
2015-05-07,237.69999999999999
2015-05-08,243.69999999999999
2015-05-09,241.40000000000001
2015-05-10,240
2015-05-11,241.80000000000001
2015-05-12,241.59999999999999
2015-05-13,236.40000000000001
2015-05-14,236.90000000000001
2015-05-15,237.19999999999999
2015-05-16,236.19999999999999
2015-05-17,236.30000000000001
2015-05-18,232.59999999999999
2015-05-19,232
2015-05-20,234
2015-05-21,235.40000000000001
2015-05-22,240.40000000000001
2015-05-23,238.90000000000001
2015-05-24,241
2015-05-25,237.40000000000001
2015-05-26,237.80000000000001
2015-05-27,237.30000000000001
2015-05-28,237.30000000000001
2015-05-29,237
2015-05-30,233.19999999999999
2015-05-31,229.80000000000001
2015-06-01,223.09999999999999
2015-06-02,225.69999999999999
2015-06-03,225.59999999999999
2015-06-04,224.19999999999999
2015-06-05,225.30000000000001
2015-06-06,224.69999999999999
2015-06-07,223.5
2015-06-08,228.59999999999999
2015-06-09,229.59999999999999
2015-06-10,228.80000000000001
2015-06-11,229.90000000000001
2015-06-12,230.5
2015-06-13,232.5
2015-06-14,233.80000000000001
2015-06-15,237
2015-06-16,249.80000000000001
2015-06-17,247.40000000000001
2015-06-18,248.40000000000001
2015-06-19,244.09999999999999
2015-06-20,245
2015-06-21,244.09999999999999
2015-06-22,247.5
2015-06-23,243.80000000000001
2015-06-24,240.59999999999999
2015-06-25,242.59999999999999
2015-06-26,242.90000000000001
2015-06-27,250.69999999999999
2015-06-28,248.90000000000001
2015-06-29,257
2015-06-30,264.10000000000002
2015-07-01,257.60000000000002
2015-07-02,254.90000000000001
2015-07-03,255.40000000000001
2015-07-04,260.5
2015-07-05,270.10000000000002
2015-07-06,269.10000000000002
2015-07-07,266.19999999999999
2015-07-08,268.60000000000002
2015-07-09,269.10000000000002
2015-07-10,283.60000000000002
2015-07-11,292
2015-07-12,310.39999999999998
2015-07-13,290.39999999999998
2015-07-14,287
2015-07-15,283.39999999999998
2015-07-16,276.60000000000002
2015-07-17,279.60000000000002
2015-07-18,274
2015-07-19,273.19999999999999
2015-07-20,277.69999999999999
2015-07-21,275.10000000000002
2015-07-22,276.5
2015-07-23,275.5
2015-07-24,288.39999999999998
2015-07-25,288.69999999999999
2015-07-26,291.80000000000001
2015-07-27,293
2015-07-28,293.69999999999999
2015-07-29,288.39999999999998
2015-07-30,287
2015-07-31,283.69999999999999
2015-08-01,280.5
2015-08-02,281.39999999999998
2015-08-03,281.60000000000002
2015-08-04,284.30000000000001
2015-08-05,281.69999999999999
2015-08-06,278
2015-08-07,277.89999999999998
2015-08-08,258.60000000000002
2015-08-09,263.89999999999998
2015-08-10,263.30000000000001
2015-08-11,269
2015-08-12,267.69999999999999
2015-08-13,263.39999999999998
2015-08-14,265
2015-08-15,260.5
2015-08-16,257.10000000000002
2015-08-17,257.10000000000002
2015-08-18,246.69999999999999
2015-08-19,226
2015-08-20,234.69999999999999
2015-08-21,232.40000000000001
2015-08-22,229.5
2015-08-23,226.80000000000001
2015-08-24,211.40000000000001
2015-08-25,220.5
2015-08-26,225
2015-08-27,222.69999999999999
2015-08-28,231.59999999999999
2015-08-29,228.5
2015-08-30,228.40000000000001
2015-08-31,229.5
2015-09-01,227.19999999999999
2015-09-02,228.59999999999999
2015-09-03,226.19999999999999
2015-09-04,230.30000000000001
2015-09-05,233.69999999999999
2015-09-06,239.90000000000001
2015-09-07,239.59999999999999
2015-09-08,243.19999999999999
2015-09-09,237.40000000000001
2015-09-10,238.09999999999999
2015-09-11,239.90000000000001
2015-09-12,235.59999999999999
2015-09-13,230.19999999999999
2015-09-14,229.90000000000001
2015-09-15,229.5
2015-09-16,228.59999999999999
2015-09-17,232.69999999999999
2015-09-18,232.19999999999999
2015-09-19,231.09999999999999
2015-09-20,231.09999999999999
2015-09-21,226.30000000000001
2015-09-22,230
2015-09-23,229.90000000000001
2015-09-24,233.80000000000001
2015-09-25,235
2015-09-26,234.30000000000001
2015-09-27,232.5
2015-09-28,238.90000000000001
2015-09-29,236.69999999999999
2015-09-30,235.90000000000001
2015-10-01,237.09999999999999
2015-10-02,236.69999999999999
2015-10-03,238.59999999999999
2015-10-04,238.30000000000001
2015-10-05,240.09999999999999
2015-10-06,246.09999999999999
2015-10-07,243
2015-10-08,242.59999999999999
2015-10-09,244
2015-10-10,245.40000000000001
2015-10-11,247.59999999999999
2015-10-12,245.40000000000001
2015-10-13,248.80000000000001
2015-10-14,252.30000000000001
2015-10-15,254.40000000000001
2015-10-16,262.89999999999998
2015-10-17,269.60000000000002
2015-10-18,261.69999999999999
2015-10-19,263.80000000000001
2015-10-20,269.80000000000001
2015-10-21,267.10000000000002
2015-10-22,274.39999999999998
2015-10-23,276.89999999999998
2015-10-24,282.60000000000002
2015-10-25,287.89999999999998
2015-10-26,285.10000000000002
2015-10-27,294.69999999999999
2015-10-28,303.5
2015-10-29,313.60000000000002
2015-10-30,327.10000000000002
2015-10-31,311.19999999999999
2015-11-01,323
2015-11-02,359.30000000000001
2015-11-03,396.5
2015-11-04,400.89999999999998
2015-11-05,382.69999999999999
2015-11-06,369.80000000000001
2015-11-07,385.10000000000002
2015-11-08,371.60000000000002
2015-11-09,380.19999999999999
2015-11-10,336.69999999999999
2015-11-11,304.69999999999999
2015-11-12,333.89999999999998
2015-11-13,333.80000000000001
2015-11-14,331.80000000000001
2015-11-15,317.5
2015-11-16,330.19999999999999
2015-11-17,333.89999999999998
2015-11-18,335.89999999999998
2015-11-19,325
2015-11-20,321.10000000000002
2015-11-21,324.69999999999999
2015-11-22,322.80000000000001
2015-11-23,322.10000000000002
2015-11-24,318.39999999999998
2015-11-25,327.5
2015-11-26,353.69999999999999
2015-11-27,359.5
2015-11-28,355.80000000000001
2015-11-29,370.80000000000001
2015-11-30,378
2015-12-01,361.80000000000001
2015-12-02,360
2015-12-03,360.30000000000001
2015-12-04,361.69999999999999
2015-12-05,386.69999999999999
2015-12-06,393.39999999999998
2015-12-07,394.30000000000001
2015-12-08,410.69999999999999
2015-12-09,416
2015-12-10,415.5
2015-12-11,449.80000000000001
2015-12-12,432.30000000000001
2015-12-13,434.69999999999999
2015-12-14,442
2015-12-15,462.60000000000002
2015-12-16,454
2015-12-17,455.5
2015-12-18,463.19999999999999
2015-12-19,461.19999999999999
2015-12-20,441.80000000000001
2015-12-21,437.60000000000002
2015-12-22,437
2015-12-23,442.39999999999998
2015-12-24,453
2015-12-25,454
2015-12-26,415.39999999999998
2015-12-27,422.39999999999998
2015-12-28,421.80000000000001
2015-12-29,431.89999999999998
2015-12-30,427.10000000000002
2015-12-31,430
2016-01-01,434
2016-01-02,433.69999999999999
2016-01-03,430.69999999999999
2016-01-04,433.30000000000001
2016-01-05,431.19999999999999
2016-01-06,430.80000000000001
2016-01-07,457
2016-01-08,452.89999999999998
2016-01-09,448.30000000000001
2016-01-10,446.19999999999999
2016-01-11,447.69999999999999
2016-01-12,445
2016-01-13,432.19999999999999
2016-01-14,429.10000000000002
2016-01-15,372.30000000000001
2016-01-16,385
2016-01-17,382.5
2016-01-18,384.39999999999998
2016-01-19,379.5
2016-01-20,414.60000000000002
2016-01-21,410.19999999999999
2016-01-22,382.60000000000002
2016-01-23,388.60000000000002
2016-01-24,402.10000000000002
2016-01-25,392.80000000000001
2016-01-26,389.80000000000001
2016-01-27,395
2016-01-28,379.69999999999999
2016-01-29,380.30000000000001
2016-01-30,377.80000000000001
2016-01-31,369.80000000000001
2016-02-01,372.19999999999999
2016-02-02,373.89999999999998
2016-02-03,368
2016-02-04,390.60000000000002
2016-02-05,386.5
2016-02-06,376.69999999999999
2016-02-07,377.89999999999998
2016-02-08,372.60000000000002
2016-02-09,375.30000000000001
2016-02-10,381.89999999999998
2016-02-11,379.5
2016-02-12,384
2016-02-13,390.10000000000002
2016-02-14,405.5
2016-02-15,401.10000000000002
2016-02-16,406.39999999999998
2016-02-17,417.10000000000002
2016-02-18,421.39999999999998
2016-02-19,420
2016-02-20,440.10000000000002
2016-02-21,437.89999999999998
2016-02-22,437.80000000000001
2016-02-23,419.89999999999998
2016-02-24,422.69999999999999
2016-02-25,423.5
2016-02-26,427.30000000000001
2016-02-27,431.30000000000001
2016-02-28,432.5
2016-02-29,436.19999999999999
2016-03-01,434
2016-03-02,425.39999999999998
2016-03-03,419.60000000000002
2016-03-04,409.5
2016-03-05,399
2016-03-06,406
2016-03-07,414.89999999999998
2016-03-08,411.89999999999998
2016-03-09,412.80000000000001
2016-03-10,415.80000000000001
2016-03-11,419.10000000000002
2016-03-12,410.39999999999998
2016-03-13,412.39999999999998
2016-03-14,414.30000000000001
2016-03-15,415.10000000000002
2016-03-16,415.89999999999998
2016-03-17,418.19999999999999
2016-03-18,408.19999999999999
2016-03-19,408.69999999999999
2016-03-20,411.5
2016-03-21,411.10000000000002
2016-03-22,416.19999999999999
2016-03-23,417
2016-03-24,414.69999999999999
2016-03-25,415.69999999999999
2016-03-26,416.5
2016-03-27,424.60000000000002
2016-03-28,422.19999999999999
2016-03-29,415
2016-03-30,412.39999999999998
2016-03-31,415.69999999999999
2016-04-01,415.60000000000002
2016-04-02,418.5
2016-04-03,419.10000000000002
2016-04-04,419.30000000000001
2016-04-05,422.10000000000002
2016-04-06,421.30000000000001
2016-04-07,420.10000000000002
2016-04-08,417.69999999999999
2016-04-09,418
2016-04-10,420.30000000000001
2016-04-11,421.39999999999998
2016-04-12,424.69999999999999
2016-04-13,423.5
2016-04-14,424
2016-04-15,428.69999999999999
2016-04-16,430
2016-04-17,426.30000000000001
2016-04-18,427.69999999999999
2016-04-19,434.89999999999998
2016-04-20,441.19999999999999
2016-04-21,449.30000000000001
2016-04-22,445.30000000000001
2016-04-23,450.10000000000002
2016-04-24,457.60000000000002
2016-04-25,461.69999999999999
2016-04-26,466
2016-04-27,447
2016-04-28,448.5
2016-04-29,455
2016-04-30,448.5
2016-05-01,452.19999999999999
2016-05-02,444.19999999999999
2016-05-03,450.30000000000001
2016-05-04,445.80000000000001
2016-05-05,448.10000000000002
2016-05-06,459.60000000000002
2016-05-07,458.5
2016-05-08,457.89999999999998
2016-05-09,460.39999999999998
2016-05-10,449.39999999999998
2016-05-11,452.5
2016-05-12,454.39999999999998
2016-05-13,455.39999999999998
2016-05-14,456.39999999999998
2016-05-15,458.10000000000002
2016-05-16,454.89999999999998
2016-05-17,453.30000000000001
2016-05-18,454.19999999999999
2016-05-19,442.69999999999999
2016-05-20,442.10000000000002
2016-05-21,443.60000000000002
2016-05-22,439.60000000000002
2016-05-23,443.69999999999999
2016-05-24,446.10000000000002
2016-05-25,449.80000000000001
2016-05-26,453.30000000000001
2016-05-27,474
2016-05-28,524.20000000000005
2016-05-29,516
2016-05-30,532.29999999999995
2016-05-31,528.89999999999998
2016-06-01,537.39999999999998
2016-06-02,537.10000000000002
2016-06-03,567
2016-06-04,572
2016-06-05,574.89999999999998
2016-06-06,583.60000000000002
2016-06-07,575.60000000000002
2016-06-08,580.5
2016-06-09,574.70000000000005
2016-06-10,577.89999999999998
2016-06-11,591.60000000000002
2016-06-12,666.5
2016-06-13,700.10000000000002
2016-06-14,685.10000000000002
2016-06-15,690.79999999999995
2016-06-16,761.20000000000005
2016-06-17,743.89999999999998
2016-06-18,753.79999999999995
2016-06-19,761
2016-06-20,734
2016-06-21,667.39999999999998
2016-06-22,590.60000000000002
2016-06-23,620.79999999999995
2016-06-24,656.89999999999998
2016-06-25,663.5
2016-06-26,625.39999999999998
2016-06-27,644.70000000000005
2016-06-28,644.89999999999998
2016-06-29,636.5
2016-06-30,670
2016-07-01,674.60000000000002
2016-07-02,698.10000000000002
2016-07-03,661.60000000000002
2016-07-04,675.20000000000005
2016-07-05,663.70000000000005
2016-07-06,672.70000000000005
2016-07-07,635.29999999999995
2016-07-08,662.79999999999995
2016-07-09,651.79999999999995
2016-07-10,647.10000000000002
2016-07-11,646.70000000000005
2016-07-12,670.60000000000002
2016-07-13,661.20000000000005
2016-07-14,657.29999999999995
2016-07-15,664.20000000000005
2016-07-16,660.70000000000005
2016-07-17,676.29999999999995
2016-07-18,670.39999999999998
2016-07-19,671.10000000000002
2016-07-20,664.39999999999998
2016-07-21,664.60000000000002
2016-07-22,651.10000000000002
2016-07-23,655.20000000000005
2016-07-24,659.29999999999995
2016-07-25,654
2016-07-26,654.39999999999998
2016-07-27,654.5
2016-07-28,654.10000000000002
2016-07-29,655.39999999999998
2016-07-30,654.70000000000005
2016-07-31,621.89999999999998
2016-08-01,607
2016-08-02,513.39999999999998
2016-08-03,566.39999999999998
2016-08-04,576.20000000000005
2016-08-05,574.70000000000005
2016-08-06,586.5
2016-08-07,590.79999999999995
2016-08-08,589.20000000000005
2016-08-09,585.29999999999995
2016-08-10,590.89999999999998
2016-08-11,587.79999999999995
2016-08-12,587.10000000000002
2016-08-13,584.60000000000002
2016-08-14,569.10000000000002
2016-08-15,567
2016-08-16,580.20000000000005
2016-08-17,572.29999999999995
2016-08-18,573.39999999999998
2016-08-19,574.60000000000002
2016-08-20,582.60000000000002
2016-08-21,580.70000000000005
2016-08-22,587.5
2016-08-23,583.60000000000002
2016-08-24,579.70000000000005
2016-08-25,578
2016-08-26,579.39999999999998
2016-08-27,570.29999999999995
2016-08-28,575
2016-08-29,574.20000000000005
2016-08-30,577.29999999999995
2016-08-31,573.89999999999998
2016-09-01,572
2016-09-02,575.29999999999995
2016-09-03,598.79999999999995
2016-09-04,609.5
2016-09-05,605.79999999999995
2016-09-06,610.39999999999998
2016-09-07,613.20000000000005
2016-09-08,625.60000000000002
2016-09-09,623.20000000000005
2016-09-10,624.5
2016-09-11,605.60000000000002
2016-09-12,608
2016-09-13,608.60000000000002
2016-09-14,609.5
2016-09-15,608.10000000000002
2016-09-16,607.79999999999995
2016-09-17,607.10000000000002
2016-09-18,610.70000000000005
2016-09-19,609.79999999999995
2016-09-20,609.20000000000005
2016-09-21,597.20000000000005
2016-09-22,595.60000000000002
2016-09-23,602.89999999999998
2016-09-24,602.60000000000002
2016-09-25,601.5
2016-09-26,606.5
2016-09-27,605.5
2016-09-28,604.70000000000005
2016-09-29,604.70000000000005
2016-09-30,608.10000000000002
2016-10-01,613.39999999999998
2016-10-02,610.70000000000005
2016-10-03,611.60000000000002
2016-10-04,609
2016-10-05,611.79999999999995
2016-10-06,611
2016-10-07,616
2016-10-08,617.70000000000005
2016-10-09,615.79999999999995
2016-10-10,617.29999999999995
2016-10-11,640.5
2016-10-12,636
2016-10-13,635.60000000000002
2016-10-14,637.89999999999998
2016-10-15,637
2016-10-16,640.10000000000002
2016-10-17,637.39999999999998
2016-10-18,635.29999999999995
2016-10-19,629.10000000000002
2016-10-20,628.29999999999995
2016-10-21,630.5
2016-10-22,655.5
2016-10-23,653
2016-10-24,650.5
2016-10-25,651
2016-10-26,674.70000000000005
2016-10-27,682.29999999999995
2016-10-28,686.20000000000005
2016-10-29,715
2016-10-30,697.29999999999995
2016-10-31,698.70000000000005
2016-11-01,726.79999999999995
2016-11-02,733.5
2016-11-03,684.89999999999998
2016-11-04,702.10000000000002
2016-11-05,702.10000000000002
2016-11-06,709.89999999999998
2016-11-07,705.39999999999998
2016-11-08,710.89999999999998
2016-11-09,721.39999999999998
2016-11-10,714.60000000000002
2016-11-11,715
2016-11-12,704.29999999999995
2016-11-13,702
2016-11-14,704.60000000000002
2016-11-15,711.10000000000002
2016-11-16,740.29999999999995
2016-11-17,737.5
2016-11-18,747
2016-11-19,747.89999999999998
2016-11-20,728.5
2016-11-21,736.20000000000005
2016-11-22,749.29999999999995
2016-11-23,741.10000000000002
2016-11-24,735.29999999999995
2016-11-25,740.39999999999998
2016-11-26,734.10000000000002
2016-11-27,729.39999999999998
2016-11-28,733.29999999999995
2016-11-29,732.60000000000002
2016-11-30,742.5
2016-12-01,752.60000000000002
2016-12-02,770.89999999999998
2016-12-03,764.20000000000005
2016-12-04,766.39999999999998
2016-12-05,754.29999999999995
2016-12-06,758.20000000000005
2016-12-07,765.60000000000002
2016-12-08,768.5
2016-12-09,770.5
2016-12-10,774
2016-12-11,767.89999999999998
2016-12-12,778.5
2016-12-13,778.70000000000005
2016-12-14,776.5
2016-12-15,775.20000000000005
2016-12-16,782
2016-12-17,787.20000000000005
2016-12-18,789
2016-12-19,789.79999999999995
2016-12-20,799.10000000000002
2016-12-21,829.20000000000005
2016-12-22,860.20000000000005
2016-12-23,917.20000000000005
2016-12-24,891.10000000000002
2016-12-25,891.10000000000002
2016-12-26,898.39999999999998
2016-12-27,925.79999999999995
2016-12-28,972.20000000000005
2016-12-29,971.10000000000002
2016-12-30,959
2016-12-31,963.39999999999998
2017-01-01,995.39999999999998
2017-01-02,1017
2017-01-03,1033.3
2017-01-04,1135.4000000000001
2017-01-05,989.29999999999995
2017-01-06,886.20000000000005
2017-01-07,888.89999999999998
2017-01-08,900.89999999999998
2017-01-09,899.79999999999995
2017-01-10,904.39999999999998
2017-01-11,785.39999999999998
2017-01-12,810.10000000000002
2017-01-13,824.79999999999995
2017-01-14,819.60000000000002
2017-01-15,821.20000000000005
2017-01-16,827.29999999999995
2017-01-17,899.70000000000005
2017-01-18,872
2017-01-19,895.20000000000005
2017-01-20,892.89999999999998
2017-01-21,919.79999999999995
2017-01-22,918.79999999999995
2017-01-23,921.5
2017-01-24,893.79999999999995
2017-01-25,894.39999999999998
2017-01-26,915.60000000000002
2017-01-27,918
2017-01-28,918.5
2017-01-29,914.5
2017-01-30,920.70000000000005
2017-01-31,965.5
2017-02-01,982.39999999999998
2017-02-02,1004
2017-02-03,1013
2017-02-04,1031.8
2017-02-05,1016.1
2017-02-06,1024.7
2017-02-07,1049.5999999999999
2017-02-08,1055.5
2017-02-09,979
2017-02-10,997.60000000000002
2017-02-11,1008.3
2017-02-12,996.5
2017-02-13,995.39999999999998
2017-02-14,1008.3
2017-02-15,1008.2
2017-02-16,1031.9000000000001
2017-02-17,1049.4000000000001
2017-02-18,1052.3
2017-02-19,1048.9000000000001
2017-02-20,1077.5999999999999
2017-02-21,1119
2017-02-22,1120.5
2017-02-23,1171.9000000000001
2017-02-24,1176.5
2017-02-25,1149.0999999999999
2017-02-26,1171.5999999999999
2017-02-27,1188.8
2017-02-28,1189.3
2017-03-01,1222.7
2017-03-02,1255.5
2017-03-03,1283.3
2017-03-04,1264.3
2017-03-05,1271.2
2017-03-06,1277
2017-03-07,1232.7
2017-03-08,1147
2017-03-09,1191.3
2017-03-10,1112.4000000000001
2017-03-11,1179.2
2017-03-12,1225.0999999999999
2017-03-13,1238.2
2017-03-14,1243.0999999999999
2017-03-15,1253.4000000000001
2017-03-16,1172.9000000000001
2017-03-17,1071.7
2017-03-18,971.39999999999998
2017-03-19,1022.6
2017-03-20,1047.5
2017-03-21,1121.3
2017-03-22,1044.7
2017-03-23,1035
2017-03-24,939.70000000000005
2017-03-25,966.29999999999995
2017-03-26,969.39999999999998
2017-03-27,1045.0999999999999
2017-03-28,1044.4000000000001
2017-03-29,1041.9000000000001
2017-03-30,1037.9000000000001
2017-03-31,1079.0999999999999
2017-04-01,1086.0999999999999
2017-04-02,1097.4000000000001
2017-04-03,1147.5999999999999
2017-04-04,1141.8
2017-04-05,1129.9000000000001
2017-04-06,1188.7
2017-04-07,1190.5
2017-04-08,1180.8
2017-04-09,1204.3
2017-04-10,1206.7
2017-04-11,1220.7
2017-04-12,1212.5
2017-04-13,1176.2
2017-04-14,1177.3
2017-04-15,1177
2017-04-16,1176.8
2017-04-17,1194
2017-04-18,1206.0999999999999
2017-04-19,1215.2
2017-04-20,1238.0999999999999
2017-04-21,1249.5999999999999
2017-04-22,1240.9000000000001
2017-04-23,1249.0999999999999
2017-04-24,1248.2
2017-04-25,1264.3
2017-04-26,1286.5999999999999
2017-04-27,1332.9000000000001
2017-04-28,1329.5999999999999
2017-04-29,1336.3
2017-04-30,1351.9000000000001
2017-05-01,1415.8
2017-05-02,1445.9000000000001
2017-05-03,1485.5999999999999
2017-05-04,1516.8
2017-05-05,1507.8
2017-05-06,1545.3
2017-05-07,1554.4000000000001
2017-05-08,1664.5
2017-05-09,1697.5
2017-05-10,1752.3
2017-05-11,1819.3
2017-05-12,1686.4000000000001
2017-05-13,1763.7
2017-05-14,1772.5999999999999
2017-05-15,1708.9000000000001
2017-05-16,1729.3
2017-05-17,1801.3
2017-05-18,1881
2017-05-19,1962
2017-05-20,2040.2
2017-05-21,2044.2
2017-05-22,2124.4000000000001
2017-05-23,2272.5999999999999
2017-05-24,2445.3000000000002
2017-05-25,2307.1999999999998
2017-05-26,2244.9000000000001
2017-05-27,2052.4000000000001
2017-05-28,2189
2017-05-29,2278.1999999999998
2017-05-30,2192.5999999999999
2017-05-31,2303.3000000000002
2017-06-01,2412.5999999999999
2017-06-02,2492.5999999999999
2017-06-03,2545.4000000000001
2017-06-04,2524.0999999999999
2017-06-05,2705
2017-06-06,2870.5
2017-06-07,2691.5
2017-06-08,2798.8000000000002
2017-06-09,2811.4000000000001
2017-06-10,2900.3000000000002
2017-06-11,2973.4000000000001
2017-06-12,2656.8000000000002
2017-06-13,2713
2017-06-14,2467.3000000000002
2017-06-15,2442.5
2017-06-16,2508.5999999999999
2017-06-17,2655.0999999999999
2017-06-18,2539.5999999999999
2017-06-19,2616.8000000000002
2017-06-20,2754.4000000000001
2017-06-21,2677.5999999999999
2017-06-22,2722.8000000000002
2017-06-23,2710.4000000000001
2017-06-24,2590.0999999999999
2017-06-25,2541.5999999999999
2017-06-26,2446.0999999999999
2017-06-27,2583.8000000000002
2017-06-28,2577.6999999999998
2017-06-29,2558.4000000000001
2017-06-30,2480.5999999999999
2017-07-01,2424.5999999999999
2017-07-02,2536.5
2017-07-03,2572.5
2017-07-04,2617.3000000000002
2017-07-05,2627.9000000000001
2017-07-06,2614.1999999999998
2017-07-07,2513.9000000000001
2017-07-08,2564.9000000000001
2017-07-09,2511.4000000000001
2017-07-10,2344
2017-07-11,2324.3000000000002
2017-07-12,2403.0999999999999
2017-07-13,2362.4000000000001
2017-07-14,2234.1999999999998
2017-07-15,1975.0999999999999
2017-07-16,1914.0999999999999
2017-07-17,2233.4000000000001
2017-07-18,2320.1999999999998
2017-07-19,2282.5999999999999
2017-07-20,2866
2017-07-21,2675.0999999999999
2017-07-22,2836.5
2017-07-23,2756.5999999999999
2017-07-24,2763.4000000000001
2017-07-25,2582.5999999999999
2017-07-26,2559.1999999999998
2017-07-27,2691.9000000000001
2017-07-28,2806.8000000000002
2017-07-29,2733.5
2017-07-30,2766.5
2017-07-31,2883.3000000000002
2017-08-01,2747
2017-08-02,2720.5
2017-08-03,2810
2017-08-04,2878.5
2017-08-05,3262.8000000000002
2017-08-06,3232
2017-08-07,3401.9000000000001
2017-08-08,3429.4000000000001
2017-08-09,3348.8000000000002
2017-08-10,3425.6999999999998
2017-08-11,3654.4000000000001
2017-08-12,3871.5999999999999
2017-08-13,4062.5999999999999
2017-08-14,4327.8999999999996
2017-08-15,4161.6999999999998
2017-08-16,4387.3999999999996
2017-08-17,4278.8999999999996
2017-08-18,4105.3999999999996
2017-08-19,4150.5
2017-08-20,4066.5999999999999
2017-08-21,4005.0999999999999
2017-08-22,4089.6999999999998
2017-08-23,4141.1000000000004
2017-08-24,4318.3999999999996
2017-08-25,4364.3999999999996
2017-08-26,4352.3000000000002
2017-08-27,4345.8000000000002
2017-08-28,4390.3000000000002
2017-08-29,4597.3000000000002
2017-08-30,4583
2017-08-31,4735.1000000000004
2017-09-01,4921.8999999999996
2017-09-02,4573.8000000000002
2017-09-03,4612.8999999999996
2017-09-04,4267.5
2017-09-05,4409.1000000000004
2017-09-06,4618.6999999999998
2017-09-07,4635.6000000000004
2017-09-08,4326.5
2017-09-09,4335.1000000000004
2017-09-10,4245.8999999999996
2017-09-11,4217.8999999999996
2017-09-12,4158.8999999999996
2017-09-13,3870.3000000000002
2017-09-14,3243.0999999999999
2017-09-15,3713.8000000000002
2017-09-16,3698.9000000000001
2017-09-17,3689.5999999999999
2017-09-18,4100.3000000000002
2017-09-19,3908
2017-09-20,3882.1999999999998
2017-09-21,3617.3000000000002
2017-09-22,3600.8000000000002
2017-09-23,3788
2017-09-24,3667.5
2017-09-25,3932.8000000000002
2017-09-26,3892.6999999999998
2017-09-27,4212.1999999999998
2017-09-28,4195.6000000000004
2017-09-29,4172.8000000000002
2017-09-30,4360.6000000000004
