arm,scope,period,observations,first_return_date,last_return_date,calendar_days,is_conditional_noncontiguous_selection,net_compounded_return_after_trading_costs,cumulative_net_log_return_after_trading_costs,conditional_log_growth_contribution,mean_daily_net_log_return_bps,mean_daily_net_simple_return_after_trading_costs,daily_net_return_volatility,annualized_net_return_volatility,net_cagr_after_trading_costs,annualized_sharpe_rf_zero,downside_rms_zero_threshold,annualized_sortino_threshold_zero,maximum_drawdown,calmar,expected_shortfall_95_daily_loss,turnover_sum,mean_daily_turnover,trading_days_with_nonzero_turnover,cost_fraction_sum_not_compounded_drag,mean_daily_cost_fraction,mean_btc_exposure,annualization_status,cagr_status,drawdown_status,trading_cost_sum_per_full_run_initial_unit
llama_memory_pooled,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.1764604511059897,0.77769991097721103,,4.836442232445342,0.0005882778613299014,0.014468710331448607,0.27651897241215301,0.19321465125148701,0.7770479073330413,0.0097681296432966525,1.1509758260196195,0.45612406323456989,0.4236010919514302,0.033115445345483059,15.509651159260224,0.0096453054473011352,1608,0.015509651159260224,9.6453054473011344e-06,0.45118159203980107,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.021468794127811972
llama_memory_pooled,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.68563243630983006,0.52214082650602989,,4.1972735249680859,0.00050078241881500412,0.012737333385773927,0.24342973619768235,0.16568094160870486,0.75139044772921082,0.0085704362321385296,1.1167121925163399,0.37086594603711542,0.44674077892318509,0.029185539074109236,11.292923908745035,0.0090779131099236621,1244,0.011292923908745034,9.0779131099236606e-06,0.44867363344051453,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.016190904866709148
llama_no_risk,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.2124192936479028,0.79408661978735373,,4.9383496255432453,0.00060431254908908352,0.014872805700561294,0.28424184706122774,0.19766427206593859,0.77653998113529699,0.0099880055429466021,1.1563197685947209,0.45557563780359334,0.43387805594458745,0.034026967727760919,14.732953007190925,0.0091622842084520678,1608,0.014732953007190928,9.1622842084520706e-06,0.45797683791353805,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.02137493565783103
llama_no_risk,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.66388059036742642,0.50915257922760349,,4.0928663925048507,0.0004898248440735253,0.012696301253752281,0.24264554999707513,0.16124411693698371,0.73732456375157784,0.0085564295749721662,1.0940655446476883,0.36612706194947409,0.44040480394545534,0.029090199785126801,10.410478662614484,0.0083685519795936355,1244,0.010410478662614485,8.3685519795936382e-06,0.44952810245399505,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.015890943610518283
llama_uniform_allocator,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.1699947761543241,0.77472476024731585,,4.8179400512892778,0.00058480130895732503,0.014355844740091047,0.2743619399864608,0.19240855854319661,0.77852882257358147,0.0096869274581841119,1.1537651077493807,0.45485614196190427,0.4230096964576362,0.03285887822464853,14.031423815793856,0.0087260098356926972,1608,0.014031423815793857,8.7260098356926978e-06,0.44583333333333341,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.020809769257211546
llama_uniform_allocator,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.68474986420801032,0.5216171042435096,,4.1930635389349646,0.00049854610051633462,0.012593698273073667,0.24068465160781047,0.16550170893418825,0.75656657787347692,0.0084678563975818973,1.1251928183325466,0.36361351145319115,0.455158303311547,0.028824455341099627,10.352837249860993,0.0083222164387950111,1244,0.010352837249860993,8.3222164387950101e-06,0.44212218649517693,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.016314346590485914
numerical_frozen_W,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.1593282288778406,0.76979716817479482,,4.7872958219825552,0.00059441827284025938,0.015210223637284548,0.29069041497079079,0.19107466556432687,0.74688143458985579,0.010330735773301994,1.0996538775104658,0.48502448895360201,0.39394849108867425,0.034841835471182685,10.052659666699792,0.0062516540215794732,1608,0.010052659666699793,6.2516540215794728e-06,0.48224502487562193,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.012732283511825614
numerical_frozen_W,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.70194023326421662,0.53176891394367354,,4.2746697262353175,0.00052251632481256497,0.013789529166542212,0.26353879149074794,0.16898086276253693,0.72417835172659761,0.0093414902400265048,1.069002722940708,0.40275400774923653,0.41956345439459442,0.031658327978843478,6.3742692085805945,0.0051240106178300597,1244,0.0063742692085805939,5.1240106178300595e-06,0.48894694533762056,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0082835121271098277
numerical_hard_allocator,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.0242636217497321,0.70520599084376312,,4.385609395794547,0.00054063214990659808,0.014286180565206214,0.27303055207338439,0.17372726660884938,0.72323734927771233,0.0097240025985350555,1.0625562116611424,0.46462471989688819,0.37390878954396528,0.032910731629809745,12.411171235295782,0.007718390071701357,1608,0.012411171235295781,7.7183900717013574e-06,0.44402985074626872,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.015801454218065499
numerical_hard_allocator,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.59668872976903198,0.4679319408861945,,3.7615107788279301,0.00045447745266779366,0.012516659204976126,0.23921231831355555,0.14727455933334999,0.69393537405262007,0.0085046840691833919,1.0212904461397909,0.38078580295845654,0.38676483784091481,0.028845265552154359,8.3595587679133878,0.0067199025465541707,1244,0.0083595587679133887,6.7199025465541708e-06,0.44172025723472669,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.010834005519079568
