arm,scope,period,observations,first_return_date,last_return_date,calendar_days,is_conditional_noncontiguous_selection,net_compounded_return_after_trading_costs,cumulative_net_log_return_after_trading_costs,conditional_log_growth_contribution,mean_daily_net_log_return_bps,mean_daily_net_simple_return_after_trading_costs,daily_net_return_volatility,annualized_net_return_volatility,net_cagr_after_trading_costs,annualized_sharpe_rf_zero,downside_rms_zero_threshold,annualized_sortino_threshold_zero,maximum_drawdown,calmar,expected_shortfall_95_daily_loss,turnover_sum,mean_daily_turnover,trading_days_with_nonzero_turnover,cost_fraction_sum_not_compounded_drag,mean_daily_cost_fraction,mean_btc_exposure,annualization_status,cagr_status,drawdown_status,trading_cost_sum_per_full_run_initial_unit
llama_frozen_W,YEAR_REGIME,2024:BULL,153,2024-01-01,2024-12-31,366,True,,0.33277714108481365,0.33277714108481365,21.7501399401839,0.0023261843961460593,0.017365928928922445,,,,0.01032537925973223,,,,0.034817358170278749,2.0919107146556755,0.013672619050037095,153,0.0020919107146556756,1.3672619050037095e-05,0.56143790849673192,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0036940328234070187
llama_frozen_W,YEAR_REGIME,2024:MIX,192,2024-01-15,2024-11-05,296,True,,-0.015328769253791091,-0.015328769253791091,-0.79837339863495271,-7.5458506106166707e-06,0.012064375810329249,,,,0.0083183191335531714,,,,0.02592246438914992,1.0472249308094432,0.0054542965146325171,192,0.0010472249308094432,5.4542965146325171e-06,0.5,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0017342843237183653
llama_frozen_W,YEAR_REGIME,2025:BEAR,37,2025-02-27,2025-04-11,44,True,,0.1052380642611544,0.1052380642611544,28.442720070582268,0.0029814997831652218,0.016621613243225194,,,,0.0088548156143219668,,,,0.02602111983813496,0.23021860340307415,0.0062221244162993013,37,0.00023021860340307419,6.2221244162993022e-06,0.5,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00045825448396806631
llama_frozen_W,YEAR_REGIME,2025:BULL,55,2025-01-01,2025-05-28,148,True,,0.074260868344156711,0.074260868344156711,13.501976062573949,0.0014198289724378986,0.011842993733875975,,,,0.0074078536086805485,,,,0.024278613537290425,1.1147108410610782,0.020267469837474149,55,0.0011147108410610781,2.0267469837474147e-05,0.55454545454545456,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0024315341222723563
llama_frozen_W,YEAR_REGIME,2025:MIX,56,2025-01-10,2025-05-05,116,True,,-0.1041895455766803,-0.1041895455766803,-18.605275995835765,-0.0017846197683629042,0.012245229152423228,,,,0.010245412906644949,,,,0.033505629344628744,0.36471172820196046,0.0065127094321778657,56,0.00036471172820196047,6.5127094321778657e-06,0.5,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00076951594324959857
llama_hard_allocator,REGIME,FULL:BEAR,503,2021-05-14,2025-04-11,1429,True,,0.021442268650538915,0.021442268650538915,0.42628764712801021,0.00015128220875088944,0.014744718492938189,,,,0.010419297893215707,,,,0.035421675999231982,4.2937729250364658,0.0085363278827762738,503,0.0042937729250364662,8.5363278827762744e-06,0.40258449304174954,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.005158134246923499
llama_hard_allocator,REGIME,FULL:BULL,531,2021-01-02,2025-05-28,1608,True,,0.87058145807053267,0.87058145807053267,16.395131037109842,0.0017551714631639883,0.015184499735539619,,,,0.0091351678972912565,,,,0.03053498931758172,6.6541243555169007,0.012531307637508288,531,0.0066541243555169006,1.2531307637508288e-05,0.48079096045197744,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.010505102411152841
llama_hard_allocator,REGIME,FULL:MIX,574,2021-04-11,2025-05-05,1486,True,,-0.12255949445980384,-0.12255949445980384,-2.1351828303101712,-0.00012446234635283353,0.013331921354077972,,,,0.0096577382780113127,,,,0.032720456684520546,4.5966949110708679,0.0080081792875799085,574,0.0045966949110708664,8.0081792875799065e-06,0.46324041811846683,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0062805679522789978
llama_hard_allocator,REGIME,POST2021:BEAR,380,2022-01-01,2025-04-11,1197,True,,-0.017235992802516864,-0.017235992802516864,-0.45357875796097014,4.9378039571095153e-05,0.013779457418979292,,,,0.0097122877149097772,,,,0.033961605776242791,3.0530981636191283,0.0080344688516292857,380,0.0030530981636191284,8.034468851629285e-06,0.40276315789473688,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0036860521682420488
llama_hard_allocator,REGIME,POST2021:BULL,388,2023-01-16,2025-05-28,864,True,,0.52319570549851024,0.52319570549851024,13.48442539944614,0.0014308890650639244,0.012821254773256663,,,,0.0077644174423819011,,,,0.025893182309262876,4.873065319168254,0.012559446698887252,388,0.0048730653191682537,1.2559446698887252e-05,0.48363402061855681,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0083365180319344284
llama_hard_allocator,REGIME,POST2021:MIX,476,2022-03-25,2025-05-05,1138,True,,0.011151067835020678,0.011151067835020678,0.23426613098782936,9.3234394583200311e-05,0.01182067680101042,,,,0.0082656815541833194,,,,0.027645386124953656,3.5666201336407957,0.0074928994404218395,476,0.003566620133640795,7.492899440421838e-06,0.45966386554621858,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0049031876151431732
llama_hard_allocator,YEAR_REGIME,2021:BEAR,123,2021-05-14,2021-12-31,232,True,,0.038678261453055765,0.038678261453055765,3.1445741018744524,0.0004661080972738311,0.017452512046336875,,,,0.012350480452066603,,,,0.039083445590406364,1.2406747614173379,0.010086786678189739,123,0.0012406747614173382,1.0086786678189741e-05,0.40203252032520331,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0014720820786814507
llama_hard_allocator,YEAR_REGIME,2021:BULL,143,2021-01-02,2021-11-17,320,True,,0.34738575257202242,0.34738575257202242,24.292709970071499,0.0026350425852816441,0.020285505903500336,,,,0.012095655804144014,,,,0.037587602810547793,1.7810590363486467,0.012454958296144382,143,0.0017810590363486465,1.2454958296144381e-05,0.47307692307692334,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0021685843792184144
