arm,scope,period,observations,first_return_date,last_return_date,calendar_days,is_conditional_noncontiguous_selection,net_compounded_return_after_trading_costs,cumulative_net_log_return_after_trading_costs,conditional_log_growth_contribution,mean_daily_net_log_return_bps,mean_daily_net_simple_return_after_trading_costs,daily_net_return_volatility,annualized_net_return_volatility,net_cagr_after_trading_costs,annualized_sharpe_rf_zero,downside_rms_zero_threshold,annualized_sortino_threshold_zero,maximum_drawdown,calmar,expected_shortfall_95_daily_loss,turnover_sum,mean_daily_turnover,trading_days_with_nonzero_turnover,cost_fraction_sum_not_compounded_drag,mean_daily_cost_fraction,mean_btc_exposure,annualization_status,cagr_status,drawdown_status,trading_cost_sum_per_full_run_initial_unit
llama_hard_allocator,YEAR,2022,365,2022-01-01,2022-12-31,365,False,-0.34324262273259604,-0.42044061748771749,,-11.518921027060752,-0.0010476297797591366,0.014371686474184289,0.2746646995228908,-0.34343172391233684,-1.3931414474510382,0.011098763991427105,-1.803965929217237,0.3690186183008099,-0.93066232130429905,0.038680596131746722,2.977500152045133,0.0081575346631373499,365,0.0029775001520451331,8.1575346631373518e-06,0.41534246575342471,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0031080378990886097
llama_hard_allocator,YEAR,2023,365,2023-01-01,2023-12-31,365,False,0.60449783697683324,0.47281083346891206,,12.953721464901699,0.0013550297659578967,0.010903792310321301,0.20838798869945371,0.60501752657300079,2.3750151105394259,0.0061394253555378444,4.2180937139072041,0.093718692041958596,6.4556761665232125,0.020961350452857849,2.4892296521667698,0.0068198072662103287,365,0.0024892296521667697,6.8198072662103278e-06,0.46465753424657541,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0027032055263189279
llama_hard_allocator,YEAR,2024,366,2024-01-01,2024-12-31,366,False,0.50213262224267108,0.40688584654296567,,11.117099632321466,0.001199817010567277,0.013281492291776432,0.25382943721247686,0.50088069238210364,1.7264867618284139,0.0082054526874358203,2.7945223124848444,0.12954537171914934,3.8664499220242203,0.026833053496771252,3.9775464286048963,0.010867613192909553,366,0.0039775464286048966,1.0867613192909553e-05,0.47144808743169403,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0069309661560472725
llama_hard_allocator,YEAR,2025,148,2025-01-01,2025-05-28,148,False,0.059561049386628886,0.057854718006853711,,3.9091025680306566,0.00045266326535980652,0.011150366893690186,0.21310040251203247,,0.77585614913765288,0.0075314277643061915,1.1486641033205731,0.13154798115708077,,0.024946352672191151,2.0485073836113785,0.013841266105482287,148,0.0020485073836113785,1.3841266105482288e-05,0.44425675675675674,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0041835482338648394
llama_memory_current_year,YEAR,2021,364,2021-01-02,2021-12-31,364,False,0.29118329964667483,0.2555590844711812,,7.0208539689884946,0.00088730074728740735,0.01926394603963447,0.36816319087573884,,0.88027974001374321,0.013056801559067221,1.2987607519876916,0.28165584541742678,,0.042149937687570249,4.2167272505151896,0.011584415523393378,364,0.0042167272505151893,1.1584415523393377e-05,0.45975274725274734,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0052778892611028225
llama_memory_current_year,YEAR,2022,365,2022-01-01,2022-12-31,365,False,-0.34576364982891211,-0.42428660111227845,,-11.624290441432285,-0.0010585210078618325,0.014345853712151094,0.27417099630758346,-0.34595374803940743,-1.4101593652444278,0.011090516443794621,-1.8240755574493996,0.37086594603711542,-0.93282694659914978,0.038683247891433022,3.3723838141544604,0.0092394077100122207,365,0.0033723838141544601,9.2394077100122195e-06,0.41520547945205483,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0034269694139618108
llama_memory_current_year,YEAR,2023,365,2023-01-01,2023-12-31,365,False,0.59283377892863498,0.4655146808060594,,12.753826871398889,0.0013343120887020837,0.01083776170729297,0.20712604384888456,0.59334172805930696,2.3529512819450331,0.0061237179900400281,4.1642553337801722,0.093718692041958651,6.3310927108720518,0.020932066411443635,2.4706555683148124,0.0067689193652460617,365,0.0024706555683148123,6.7689193652460609e-06,0.46246575342465757,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0026462810697254536
llama_memory_current_year,YEAR,2024,366,2024-01-01,2024-12-31,366,False,0.51463434901133731,0.41517405604292357,,11.343553443795727,0.0012216351117294172,0.013217392299008984,0.25260438924858508,0.51334629682842148,1.7664072500342305,0.0081417170187394351,2.8676134935393383,0.12147403001109179,4.2259756820577028,0.02677255755961689,3.9748883272178159,0.010860350620813706,366,0.0039748883272178155,1.0860350620813703e-05,0.46898907103825144,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0069803724736070445
llama_memory_current_year,YEAR,2025,148,2025-01-01,2025-05-28,148,False,0.067184348277289141,0.065023729914710143,,4.3934952645074423,0.00050233671669211899,0.011262391430398812,0.21524136110930886,,0.8524313581097368,0.0075274862020824401,1.275381364355396,0.13037521345149222,,0.02461011654755842,1.8659811533749147,0.01260798076604672,148,0.0018659811533749148,1.2607980766046722e-05,0.44594594594594594,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0038429710839196197
llama_memory_frozen2021,YEAR,2021,364,2021-01-02,2021-12-31,364,False,0.29118329964667483,0.2555590844711812,,7.0208539689884946,0.00088730074728740735,0.01926394603963447,0.36816319087573884,,0.88027974001374321,0.013056801559067221,1.2987607519876916,0.28165584541742678,,0.042149937687570249,4.2167272505151896,0.011584415523393378,364,0.0042167272505151893,1.1584415523393377e-05,0.45975274725274734,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0052778892611028225
