decision_date,return_date,prob_bear,prob_bull,prob_mix,canonical_asset_simple_return,exposure_cash,exposure_buy_and_hold,exposure_trend,exposure_volatility_target,exposure_drawdown_control,exposure_specialist_atp
2024-06-06,2024-06-07,3.9681413671302923e-05,0.45706143324471249,0.54289888534161623,-0.020392278734028935,0,1,0,0,0,0
2024-06-07,2024-06-08,0.00013848778391409999,0.13774402673307229,0.86211748548301348,-0.00054507778894508085,0,1,0,0,0,0
2024-06-08,2024-06-09,0.00025564835777180001,0.070105469887130095,0.92963888175509801,0.0049127039204963641,0,1,0,0,0,0
2024-06-09,2024-06-10,4.3023865449536666e-05,0.4306485082737776,0.56930846786077283,-0.001613769299905643,0,1,0,0,0,0
2024-06-10,2024-06-11,0.0001140069934382,0.147737858190226,0.85214813481633556,-0.031901889896488456,0,1,0,0,0,0
2024-06-11,2024-06-12,0.0006895656024298,0.023450857035619398,0.97585957736195061,0.013967658846282927,0,1,0,0,0,0
2024-06-12,2024-06-13,0.0003394682815153,0.042036958089451397,0.95762357362903316,-0.021784322027070036,0,1,0,0,0,0
2024-06-13,2024-06-14,0.00068958615525070005,0.018602495745935001,0.98070791809881441,-0.011056847742578979,0,1,0,0,0,0
2024-06-14,2024-06-15,0.0011559269704566001,0.0097869716041544003,0.98905710142538883,0.0028500124176948916,0,1,0,0,0,0
2024-06-15,2024-06-16,0.00066550377556049995,0.026641369973513799,0.97269312625092563,0.0068208930432025472,0,1,0,0,0,0
2024-06-16,2024-06-17,0.00058565170880239999,0.030842880378512901,0.96857146791268445,-0.0026381820990569738,0,1,0,0,0,0
2024-06-17,2024-06-18,0.00078820272564019995,0.014358111854635799,0.98485368541972385,-0.020134197910338214,0,1,0,0,0,0
2024-06-18,2024-06-19,0.0017494377166427,0.0029599284600063999,0.99529063382335081,-0.0027470883165873206,0,1,0,0,0,0
2024-06-19,2024-06-20,0.0020034000348467,0.0013349964798886,0.99666160348526445,-0.00194826479780974,0,1,0,0,0,0
2024-06-20,2024-06-21,0.0021168095125000002,0.0011104339269035,0.99677275656059638,-0.011191239439790501,0,1,0,0,0,0
2024-06-21,2024-06-22,0.0033077415059151998,0.00092198333484780001,0.99577027515923677,0.0020661640300334572,0,1,0,0,0,0
2024-06-22,2024-06-23,0.0012601325032863999,0.0033775341507802999,0.99536233334593316,-0.016569925771463323,0,1,0,0,0,0
2024-06-23,2024-06-24,0.0036302747299961002,0.00058460405921300002,0.99578512121079077,-0.04594421816501626,0,1,0,0,0,0
2024-06-24,2024-06-25,0.059859629552528798,2.024086028302447e-05,0.94012012958718816,0.025155615853992286,0,1,0,0,0,0
2024-06-25,2024-06-26,0.017706674527782799,0.00016548796726619999,0.98212783750495081,-0.015531618168110328,0,1,0,0,0,0
2024-06-26,2024-06-27,0.042403199692185201,3.9219390422764639e-05,0.95755758091739196,0.01373719379320093,0,1,0,0,0,0
2024-06-27,2024-06-28,0.018721327436255202,0.00016257497543759999,0.98111609758830676,-0.020782909380354764,0,1,0,0,0,0
2024-06-28,2024-06-29,0.0437514335852335,5.4567662523984162e-05,0.95619399875224242,0.0094382260571856946,0,1,0,0,0,0
2024-06-29,2024-06-30,0.032686608739467701,0.00011337432938739999,0.96720001693114477,0.029207818491342241,0,1,0,0,0,0
2024-06-30,2024-07-01,0.0087166416139107007,0.00068171940929170004,0.99060163897679765,0.0021639951365881593,0,1,0,0,0,0
