decision_date,return_date,hard_regime,asset_simple_return,desired_exposure_no_controller,counterfactual_pretrade_exposure,counterfactual_turnover,fee_fraction,counterfactual_net_return,wealth_before,wealth_after,original_controller_exposure,action,beta,retrieved_memory_count,cited_memory_count,projection_changes_selected_target
2023-06-18,2023-06-19,mix,0.0192181383994503,0.4758169207420308,0.4742444774295529,0.0015724433124779114,1.5724433124779114e-06,0.009142728613390494,1.1400356261237237,1.1504586624629696,0.5,ABSTAIN,0.050000000000000003,0,0,True
2023-06-19,2023-06-20,mix,0.0544515177364139,0.4758475481614312,0.48056678193574986,0.004719233774318654,4.719233774318654e-06,0.025905779696488107,1.1504586624629696,1.1802621911226516,0.5,ABSTAIN,0.050000000000000003,0,0,True
2023-06-20,2023-06-21,mix,0.0596728098715191,0.4757895943692693,0.48908565619380406,0.013296061824534744,1.3296061824534744e-05,0.02837802844399495,1.1802621911226516,1.213755705153702,0.5,ABSTAIN,0.050000000000000003,0,0,True
2023-06-21,2023-06-22,mix,-0.00354703319343,0.47422857452031,0.4902619258698834,0.0160333513495734,1.6033351349573398e-05,-0.0016981108766737085,1.213755705153702,1.2116946133891557,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-06-22,2023-06-23,mix,0.0263930011207573,0.467891135951637,0.4733426818781217,0.005451545926484669,5.451545926484669e-06,0.012343532408217284,1.2116946133891557,1.226651205118387,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-06-23,2023-06-24,mix,-0.0047523745575207,0.4682001064527432,0.4743820193460906,0.006181912893347408,6.181912893347408e-06,-0.0022312304314867637,1.226651205118387,1.223914263620707,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-06-24,2023-06-25,bull,-0.0022368800272486,0.4885866397063277,0.46701417981180704,0.021572459894520668,2.157245989452067e-05,-0.0011144585790835437,1.223914263620707,1.222550261869552,0.5,BTC,0.050000000000000003,0,0,True
2023-06-25,2023-06-26,bull,-0.0065090447164478,0.4891475800968747,0.4880270995593778,0.0011204805374969151,1.1204805374969152e-06,-0.0031850003848508113,1.222550261869552,1.218656438814998,0.5,BTC,0.050000000000000003,0,0,True
2023-06-26,2023-06-27,bull,0.0139458816532858,0.4921047481411791,0.4875158904107972,0.004588857730381923,4.588857730381924e-06,0.006858214228294912,1.218656438814998,1.2270142457430824,0.5,BTC,0.050000000000000003,0,0,True
2023-06-27,2023-06-28,mix,-0.0198930564923702,0.4688508990457151,0.49556659118181606,0.026715692136100977,2.6715692136100977e-05,-0.009353343939365266,1.2270142457430824,1.2155375594841464,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
