decision_date,return_date,hard_regime,asset_simple_return,desired_exposure_no_controller,counterfactual_pretrade_exposure,counterfactual_turnover,fee_fraction,counterfactual_net_return,wealth_before,wealth_after,original_controller_exposure,action,beta,retrieved_memory_count,cited_memory_count,projection_changes_selected_target
2021-01-21,2021-01-22,bull,0.0699822645020928,0.5,0.4900261308290671,0.009973869170932903,9.973869170932904e-06,0.034980809384900224,1.0345059693061602,1.0706938254260006,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-01-22,2021-01-23,bull,-0.0276238238814563,0.5,0.516904073455655,0.016904073455655033,1.6904073455655034e-05,-0.01382858253660979,1.0706938254260006,1.0558876474896586,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-01-23,2021-01-24,bull,0.0047493058347278,0.5,0.49299732368096805,0.007002676319031953,7.0026763190319535e-06,0.0023676336121190023,1.0558876474896586,1.0583876025744763,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-01-24,2021-01-25,bull,0.0003411773098478,0.525,0.5011845136498877,0.023815486350112325,2.3815486350112325e-05,0.0001552983355355142,1.0583876025744763,1.0585519684075075,0.45000000000000001,BTC,0.050000000000000003,5,1,
2021-01-25,2021-01-26,bull,0.0077451840643922,0.525,0.5250850658548102,8.506585481016238e-05,8.506585481016239e-08,0.004066136222054428,1.0585519684075075,1.0628561849091762,0.45000000000000001,BTC,0.050000000000000003,5,0,
2021-01-26,2021-01-27,bull,-0.0645527519760261,0.525,0.5269236333564883,0.0019236333564882635,1.9236333564882636e-06,-0.033892053228461116,1.0628561849091762,1.0268338065160354,0.45000000000000001,BTC,0.050000000000000003,5,0,
2021-01-27,2021-01-28,bull,0.0977108275226945,0.5,0.5083374607760252,0.008337460776025152,8.337460776025152e-06,0.048846668970475404,1.0268338065160354,1.0769912175506173,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-01-28,2021-01-29,bull,0.0277754473435045,0.5,0.5232898706153142,0.02328987061531418,2.328987061531418e-05,0.013864110357849624,1.0769912175506173,1.0919227426451739,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-01-29,2021-01-30,bull,-0.0005451608953467,0.5,0.5068487483118241,0.006848748311824138,6.848748311824137e-06,-0.00027942732915020585,1.0919227426451739,1.091617629589558,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-01-30,2021-01-31,bull,-0.0342734466836429,0.5,0.4998636726159839,0.00013632738401608835,1.3632738401608835e-07,-0.017136857333000854,1.091617629589558,1.0729107340090933,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-01-31,2021-02-01,bull,0.0123111866884537,0.4863364252416186,0.4912822445660562,0.004945819324437606,4.9458193244376055e-06,0.005982403092728017,1.0729107340090933,1.0793293185024504,0.45000000000000001,ABSTAIN,0.050000000000000003,5,0,
2021-02-01,2021-02-02,bull,0.0587635048648842,0.4864408988416584,0.4893936189221795,0.002952720080521054,2.952720080521054e-06,0.028581935002058634,1.0793293185024504,1.1101786389297037,0.45000000000000001,ABSTAIN,0.025000000000000001,5,0,
2021-02-02,2021-02-03,bull,0.0609155366180831,0.4871222689665117,0.5007130037131722,0.013590734746660504,1.3590734746660505e-05,0.02965932039582131,1.1101786389297037,1.1431057828783167,0.45000000000000001,ABSTAIN,0.025000000000000001,5,0,
2021-02-03,2021-02-04,bull,-0.0176562151364791,0.4865176563113124,0.5019024734791594,0.01538481716784701,1.538481716784701e-05,-0.008605313068187126,1.1431057828783167,1.1332689997465937,0.45000000000000001,ABSTAIN,0.025000000000000001,5,0,
2021-02-04,2021-02-05,bull,0.0355712628541915,0.4863550061281855,0.48206859424895493,0.004286411879230567,4.286411879230567e-06,0.017295901195510943,1.1332689997465937,1.1528699083941463,0.45000000000000001,ABSTAIN,0.025000000000000001,5,0,
2021-02-05,2021-02-06,bull,0.0250407336229947,0.499217229503799,0.4950900799126529,0.004127149591146073,4.127149591146073e-06,0.012496586921893149,1.1528699083941463,1.1672768474140287,0.45000000000000001,BTC,0.025000000000000001,5,0,
2021-02-06,2021-02-07,bull,-0.0102836210981083,0.4863458650468502,0.5054001068653219,0.019054241818471707,1.9054241818471708e-05,-0.005020355542771804,1.1672768474140287,1.1614167026231645,0.45000000000000001,ABSTAIN,0.025000000000000001,5,0,
2021-02-07,2021-02-08,bull,0.1941373745589132,0.4863207402236667,0.4837639638916938,0.002556776331972932,2.556776331972932e-06,0.09441023353123312,1.1614167026231645,1.2710663247448923,0.45000000000000001,ABSTAIN,0.025000000000000001,5,0,
2021-02-08,2021-02-09,bull,0.0024334151656295,0.49919188922043994,0.5306349203662669,0.03144303114582697,3.144303114582697e-05,0.001183259887499677,1.2710663247448923,1.2725703265413146,0.45000000000000001,BTC,0.025000000000000001,5,1,
2021-02-09,2021-02-10,bull,-0.0359632412070025,0.4991476733004317,0.4997995033288838,0.0006518300284520939,6.518300284520939e-07,-0.017951608301865818,1.2725703265413146,1.2497256425026675,0.45000000000000001,BTC,0.025000000000000001,5,2,
2021-02-10,2021-02-11,bull,0.0703608707288785,0.4863051427488648,0.4899925457207655,0.0036874029719006773,3.6874029719006776e-06,0.03421303970944334,1.2497256425026675,1.2924825555355208,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-11,2021-02-12,bull,-0.0128983323852329,0.4863051555326234,0.5033006321448904,0.016995476612267024,1.6995476612267023e-05,-0.006289414408763405,1.2924825555355208,1.2843535971276603,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-12,2021-02-13,bull,-0.0042852589204103,0.4863051375492999,0.48306265282156646,0.003242484727733419,3.242484727733419e-06,-0.002087179156297525,1.2843535971276603,1.2816729210704196,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-13,2021-02-14,bull,0.0312643765887126,0.4863051403696206,0.4852323909731482,0.0010727493964723944,1.0727493964723945e-06,0.015202937986035225,1.2816729210704196,1.3011581150078337,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-14,2021-02-15,bull,-0.0145364016495557,0.4863051600106146,0.4939984023454482,0.007693242334833594,7.693242334833594e-06,-0.0070767659879924505,1.3011581150078337,1.2919501235145459,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-15,2021-02-16,bull,0.0257299791598433,0.4863051419616963,0.4826479324742207,0.0036572094874755545,3.6572094874755545e-06,0.012508918197234875,1.2919501235145459,1.308111021924497,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-16,2021-02-17,bull,0.0591726205366311,0.4863051420703205,0.49265337804310694,0.006348235972786442,6.348235972786442e-06,0.028769418724247986,1.308111021924497,1.3457446156520467,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-17,2021-02-18,bull,-0.0095431573449669,0.4991475104625745,0.500673729677424,0.0015262192148494669,1.5262192148494668e-06,-0.00476496217984923,1.3457446156520467,1.339332193454729,0.5,BTC,0.025000000000000001,5,0,
2021-02-18,2021-02-19,bull,0.0838351214178534,0.49914750860016976,0.49675030912924795,0.002397199470921818,2.397199470921818e-06,0.04184359447601382,1.339332193454729,1.395374666626319,0.5,BTC,0.025000000000000001,5,0,
2021-02-19,2021-02-20,bull,0.0003058672857945,0.4863051368861598,0.5192644141480741,0.03295927726191433,3.2959277261914336e-05,0.00011578065250317238,1.395374666626319,1.3955362240157074,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-20,2021-02-21,bull,0.0270028628291763,0.49914750837862587,0.48638153497859904,0.012765973400026831,1.2765973400026831e-05,0.01346547366182782,1.3955362240157074,1.4143277802843175,0.5,BTC,0.025000000000000001,5,2,
2021-02-21,2021-02-22,bull,-0.0578405050684439,0.4991475083769604,0.5058084258735088,0.006660917496548402,6.660917496548402e-06,-0.02887741259869936,1.4143277802843175,1.3734856534232447,0.5,BTC,0.025000000000000001,5,0,
2021-02-22,2021-02-23,bull,-0.0961084273670438,0.4863051367968686,0.4842575366039271,0.002047600192941479,2.0476001929414788e-06,-0.04673997381747241,1.3734856534232447,1.3092889699435681,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-23,2021-02-24,bull,0.0160760725559789,0.4863051367974571,0.46111890014040124,0.025186236657055883,2.5186236657055883e-05,0.007792493523952171,1.3092889699435681,1.3194915957628355,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-24,2021-02-25,bull,-0.0557170883847275,0.4863051379343453,0.4902899868146915,0.00398484888034617,3.98484888034617e-06,-0.027099383229617136,1.3194915957628355,1.2837341873409993,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-25,2021-02-26,bull,-0.0124210234718774,0.4863051380159027,0.47199867466987433,0.014306463346028364,1.4306463346028365e-05,-0.006054627580267091,1.2837341873409993,1.2759616549245927,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-26,2021-02-27,bull,-0.0045074397569564,0.4863051833218454,0.48318335485900493,0.0031218284628404813,3.121828462840481e-06,-0.002195106302760763,1.2759616549245927,1.2731607834537866,0.5,ABSTAIN,0.025000000000000001,5,0,
2021-02-27,2021-02-28,bull,-0.0210829990007953,0.49914763147255303,0.4851766951075678,0.013970936364985254,1.3970936364985254e-05,-0.010537352928395971,1.2731607834537866,1.2597450389439409,0.5,BTC,0.025000000000000001,5,0,
2021-02-28,2021-03-01,bull,0.0981201842175183,0.49010713447222193,0.4938208403994117,0.003713705927189781,3.7137059271897812e-06,0.048085510024908684,1.2597450389439409,1.3203205216429088,0.5,BTC,0.025000000000000001,5,0,
2021-03-01,2021-03-02,bull,-0.0236170620318376,0.4770613127212626,0.5135025080887694,0.036441195367506785,3.6441195367506785e-05,-0.01130281723572324,1.3203205216429088,1.3053971800942041,0.5,ABSTAIN,0,5,0,
2021-03-02,2021-03-03,bull,0.0407007240181562,0.4770325552199075,0.47110233559495995,0.0059302196249475525,5.9302196249475525e-06,0.019409525019459917,1.3053971800942041,1.330734319321575,0.5,ABSTAIN,0,5,0,
2021-03-03,2021-03-04,bull,-0.0390335568338985,0.4770333441928683,0.4869928810422826,0.009959536849414308,9.959536849414308e-06,-0.018630082239421197,1.330734319321575,1.305942629513794,0.5,ABSTAIN,0,5,0,
2021-03-04,2021-03-05,bull,0.007526637482448,0.4770338624746792,0.4671107827568063,0.009923079717872929,9.92307971787293e-06,0.0035805022415507093,1.305942629513794,1.3106185600261047,0.5,ABSTAIN,0,5,0,
2021-03-05,2021-03-06,bull,0.0012932315417328,0.4770525337759837,0.47890483431813685,0.0018523005421531291,1.8523005421531293e-06,0.0006150859404434605,1.3106185600261047,1.311424703075661,0.5,ABSTAIN,0,5,0,
2021-03-06,2021-03-07,bull,0.0435303220101688,0.4770970264395322,0.4773749617450132,0.0002779353054809808,2.779353054809808e-07,0.020767903483488892,1.311424703075661,1.3386602447349993,0.5,ABSTAIN,0,5,0,
2021-03-07,2021-03-08,bull,0.0260619862187465,0.477093364469676,0.48773582472293314,0.010642460253257158,1.0642460253257158e-05,0.012423225901252666,1.3386602447349993,1.3552907233603684,0.5,ABSTAIN,0,5,0,
2021-03-08,2021-03-09,bull,0.0490910133623903,0.4771074730853051,0.48351533514874084,0.006407862063435743,6.407862063435743e-06,0.02341513139150897,1.3552907233603684,1.3870250337215446,0.5,ABSTAIN,0,5,0,
2021-03-09,2021-03-10,bull,0.0177280927130596,0.4770398300277917,0.48907421802475154,0.012034387996959828,1.2034387996959828e-05,0.0084448701716624,1.3870250337215446,1.3987382800561687,0.5,ABSTAIN,0,5,0,
2021-03-10,2021-03-11,bull,0.0348707922201392,0.4770317581944724,0.4814254185480699,0.004393660353597506,4.393660353597506e-06,0.016630008575818644,1.3987382800561687,1.4219993096488286,0.5,BTC,0,5,0,
2021-03-11,2021-03-12,bull,-0.0092457547210615,0.477031639066649,0.4855887199382279,0.00855708087157886,8.55708087157886e-06,-0.004419036868712478,1.4219993096488286,1.4157154422722067,0.5,BTC,0,5,1,
2021-03-12,2021-03-13,bull,0.0686316796792463,0.4770307745869119,0.47471485974784566,0.0023159148390662354,2.3159148390662353e-06,0.032737031582036336,1.4157154422722067,1.4620617634170485,0.5,ABSTAIN,0,5,0,
2021-03-13,2021-03-14,bull,-0.0340156842110423,0.4770307517970343,0.49360970095187673,0.016578949154842426,1.6578949154842426e-05,-0.0162428373424659,1.4620617634170485,1.4383137320092265,0.5,ABSTAIN,0,5,0,
2021-03-14,2021-03-15,bull,-0.0562035534909842,0.4770306124243347,0.4684048078393067,0.008625804585027985,8.625804585027985e-06,-0.026819210081957534,1.4383137320092265,1.3997392938667068,0.5,ABSTAIN,0,5,0,
2021-03-15,2021-03-16,bull,0.0196876573946116,0.4770307042127467,0.46262309946750374,0.014407604745242941,1.4407604745242941e-05,0.009377074155799026,1.3997392938667068,1.4128647530240808,0.5,BTC,0,5,0,
2021-03-16,2021-03-17,bull,0.0355741021661215,0.4770347262039761,0.48189653357271933,0.004861807368743254,4.861807368743254e-06,0.016965137774129113,1.4128647530240808,1.4368341982153452,0.5,BTC,0,5,0,
2021-03-17,2021-03-18,bull,-0.0213448530472641,0.4770355482491632,0.4857613975005763,0.008725849251413065,8.725849251413065e-06,-0.010190890676140207,1.4368341982153452,1.422191577981593,0.5,BTC,0,5,3,
2021-03-18,2021-03-19,bull,0.0074927154155681,0.4770319203100499,0.4716558137163421,0.005376106593707797,5.3761065937077966e-06,0.0035688691008051165,1.422191577981593,1.4272671935596768,0.5,ABSTAIN,0,5,0,
2021-03-19,2021-03-20,bull,9.29624018730646e-05,0.4770387032598922,0.478894489197952,0.0018557859380597952,1.8557859380597951e-06,4.249079540552536e-05,1.4272671935596768,1.4273278392779873,0.5,ABSTAIN,0,5,0,
2021-03-20,2021-03-21,bull,-0.0122148126981722,0.4770486190760079,0.47706189382019226,1.3274744184388343e-05,1.3274744184388343e-08,-0.005827072727326632,1.4273278392779873,1.4190106961527766,0.5,ABSTAIN,0,5,0,
2021-03-21,2021-03-22,bull,-0.0562092437238383,0.477037837184791,0.4739834895559215,0.0030543476288694693,3.0543476288694693e-06,-0.02681690850435947,1.4190106961527766,1.3809572161473402,0.5,BTC,0,5,1,
2021-03-22,2021-03-23,bull,0.0054322236850121,0.4770554538610598,0.462628800194984,0.014426653666075817,1.4426653666075817e-05,0.002577007895594008,1.3809572161473402,1.3845159537968295,0.5,ABSTAIN,0,5,0,
2021-03-23,2021-03-24,bull,-0.0390634038841191,0.4774069544327175,0.4784071471011194,0.0010001926684019002,1.0001926684019002e-06,-0.018650122218027088,1.3845159537968295,1.3586945620457103,0.5,ABSTAIN,0,5,0,
2021-03-24,2021-03-25,bull,-0.0191704220130185,0.4777155176064449,0.46747583639109147,0.010239681215353402,1.0239681215353403e-05,-0.009168153980815275,1.3586945620457103,1.3462378410879787,0.5,ABSTAIN,0,5,0,
2021-03-25,2021-03-26,bull,0.0723623064437874,0.4779096763809865,0.47288822370285505,0.005021452678131477,5.021452678131477e-06,0.034577451346931465,1.3462378410879787,1.3927873145395964,0.5,ABSTAIN,0,5,0,
2021-03-26,2021-03-27,bull,0.0150228668092398,0.4781989951117304,0.49536141418175494,0.017162419070024526,1.7162419070024528e-05,0.007166634099363467,1.3927873145395964,1.4027689116011368,0.5,ABSTAIN,0,5,0,
2021-03-27,2021-03-28,bull,-0.0017489245993316,0.4773149356613314,0.48192083429436317,0.004605898633031791,4.605898633031791e-06,-0.0008393898862913973,1.4027689116011368,1.4015914415639348,0.5,ABSTAIN,0,5,0,
2021-03-28,2021-03-29,bull,0.0331927438617631,0.4770931810135135,0.4768782399810959,0.00021494103241759266,2.1494103241759267e-07,0.015835813410729704,1.4015914415639348,1.423786782110617,0.5,ABSTAIN,0,5,0,
2021-03-29,2021-03-30,bull,0.0200481808935681,0.4770600529983269,0.48524485976068893,0.008184806762362051,8.184806762362051e-06,0.009555923151827184,1.423786782110617,1.4373923791850534,0.5,BTC,0,5,0,
2021-03-30,2021-03-31,bull,-0.0001293148186275,0.4770429236401445,0.4820141659843303,0.004971242344185778,4.971242344185778e-06,-6.6659654822665e-05,1.4373923791850534,1.4372965631052121,0.5,BTC,0,5,0,
2021-03-31,2021-04-01,bull,-0.000772585797014,0.471083574107148,0.4770106610976995,0.0059270869905515,5.9270869905515e-06,-0.0003698774083743528,1.4372965631052121,1.4367649395773854,0.45000000000000001,BTC,0,5,2,
2021-04-01,2021-04-02,bull,0.0044108906422699,0.4710994325455857,0.47089100357647035,0.00020842896911532627,2.0842896911532628e-07,0.002077759216516206,1.4367649395773854,1.4397501911725596,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-02,2021-04-03,bull,-0.0325108134824755,0.4710964425418231,0.4721961920103485,0.0010997494685254239,1.099749468525424e-06,-0.015316811481739023,1.4397501911725596,1.4176978089135719,0.45000000000000001,BTC,0,5,0,
2021-04-03,2021-04-04,bull,0.0199790045198116,0.4711141126224043,0.46286990377823206,0.008244208844172263,8.244208844172263e-06,0.009404069178868824,1.4176978089135719,1.431029937183326,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-04,2021-04-05,bull,0.0136340440447493,0.4712488457071424,0.4760457746498679,0.004796928942725487,4.796928942725487e-06,0.00642019976906516,1.431029937183326,1.4402174352555557,0.45000000000000001,BTC,0,5,0,
2021-04-05,2021-04-06,bull,-0.0169018907199788,0.4712291002505418,0.47462439840489146,0.0033952981543496352,3.3952981543496355e-06,-0.007968031012258181,1.4402174352555557,1.4287417380670444,0.45000000000000001,BTC,0,5,0,
2021-04-06,2021-04-07,bull,-0.0353057005360687,0.471140061770576,0.4669838060217473,0.004156255748828663,4.156255748828664e-06,-0.016638017052298726,1.4287417380670444,1.404970308665754,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-07,2021-04-08,bull,0.0380473540940182,0.4720330351894304,0.46219423841567,0.009838796773760428,9.838796773760427e-06,0.017949592536218972,1.404970308665754,1.43018895323179,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-08,2021-04-09,bull,0.0007111199881537,0.4795224209248713,0.4813478249591083,0.001825404034236977,1.825404034236977e-06,0.000339171951794226,1.43018895323179,1.4306740332104921,0.5,ABSTAIN,0,5,0,
2021-04-09,2021-04-10,bull,0.0280408887328864,0.4776698781789456,0.4796998422267747,0.0020299640478291248,2.0299640478291247e-06,0.013392230751096523,1.4306740332104921,1.449833949992849,0.5,ABSTAIN,0,5,0,
2021-04-10,2021-04-11,mix,0.0038544965220825,0.4856816249521291,0.4845736471429714,0.0011079778091576675,1.1079778091576674e-06,0.0018709480822092228,1.449833949992849,1.45254651404111,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-11,2021-04-12,bull,-0.0019156800664235,0.4817128818244109,0.4866426597367292,0.0049297779123183005,4.929777912318301e-06,-0.0009277329941254076,1.45254651404111,1.4511989387145323,0.5,ABSTAIN,0,5,0,
2021-04-12,2021-04-13,bull,0.061424433463963,0.4732458489591251,0.4812341606794354,0.007988311720310337,7.988311720310338e-06,0.02906063763866573,1.4511989387145323,1.4933717052141315,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-13,2021-04-14,bull,-0.0088210900380699,0.4770556995987098,0.4881254574334674,0.01106975783475761,1.106975783475761e-05,-0.0042191744539537,1.4933717052141315,1.4870709094652348,0.5,ABSTAIN,0,5,0,
2021-04-14,2021-04-15,bull,0.0037408463585495,0.4719345277600738,0.4748457711587636,0.002911243398689811,2.911243398689811e-06,0.0017625181766365294,1.4870709094652348,1.4896918989731147,0.45000000000000001,BTC,0,5,0,
2021-04-15,2021-04-16,bull,-0.0290480258162491,0.471656744050047,0.47286514984213585,0.0012084057920888625,1.2084057920888624e-06,-0.01370188912736392,1.4896918989731147,1.4692803057394528,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-16,2021-04-17,bull,-0.0217954796129664,0.4717127569328381,0.46431752056237185,0.0073952363704662405,7.39523637046624e-06,-0.010288524981329483,1.4692803057394528,1.454163578609277,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-17,2021-04-18,bull,-0.0638687316690511,0.4739258358821805,0.4662249053461141,0.007700930536066408,7.700930536066408e-06,-0.030276509873735646,1.454163578609277,1.4101365806634865,0.45000000000000001,ABSTAIN,0,5,0,
2021-04-18,2021-04-19,bull,-0.0099809454677434,0.4774241289388977,0.45750503291538597,0.019919096023511718,1.9919096023511716e-05,-0.004784968374582643,1.4101365806634865,1.4033891217211696,0.5,ABSTAIN,0,5,0,
2021-04-19,2021-04-20,mix,0.0150432824582495,0.4940080615065877,0.4749220568255723,0.0190860046810154,1.9086004681015402e-05,0.0074122749635177065,1.4033891217211696,1.4137914277721766,0.5,ABSTAIN,0.050000000000000003,1,1,
2021-04-20,2021-04-21,mix,-0.0471467622231035,0.4991608381093423,0.49774060362007266,0.001420234489269645,1.4202344892696451e-06,-0.023535204156376444,1.4137914277721766,1.3805175578850235,0.5,ABSTAIN,0.050000000000000003,2,0,
2021-04-21,2021-04-22,mix,-0.0388460094908602,0.4974060847862859,0.4870901104541065,0.0103159743321794,1.0315974332179401e-05,-0.019332358137004624,1.3805175578850235,1.3538288980415671,0.5,ABSTAIN,0.050000000000000003,3,0,
2021-04-22,2021-04-23,mix,-0.0113262258479204,0.4978830239714925,0.4875035037222125,0.010379520249279961,1.0379520249279961e-05,-0.005649456564074118,1.3538288980415671,1.346180500486893,0.5,ABSTAIN,0.050000000000000003,4,0,
2021-04-23,2021-04-24,mix,-0.0206223261561563,0.4997736047749127,0.4950354604723536,0.004738144302559144,4.738144302559144e-06,-0.010311183592551676,1.346180500486893,1.3322997861976595,0.5,ABSTAIN,0.050000000000000003,5,3,
2021-04-24,2021-04-25,mix,-0.0224660553535813,0.4995953587872586,0.49456433498354924,0.005031023803709345,5.031023803709345e-06,-0.0112289115408164,1.3322997861976595,1.3173395097525975,0.5,ABSTAIN,0.050000000000000003,5,5,
2021-04-25,2021-04-26,mix,0.1032787621825193,0.4998256885830921,0.4939150936898206,0.0059105948932715036,5.9105948932715035e-06,0.05161516271593802,1.3173395097525975,1.385334202900612,0.5,ABSTAIN,0.050000000000000003,5,5,
2021-04-26,2021-04-27,mix,0.0188076748641718,0.4999791634066346,0.5243779541962699,0.02439879078963525,2.439879078963525e-05,0.009378817320722543,1.385334202900612,1.3983269993177656,0.5,ABSTAIN,0.050000000000000003,5,0,
2021-04-27,2021-04-28,mix,-0.0035449201893288,0.4999701222475044,0.5046372797709416,0.004667157523437215,4.667157523437216e-06,-0.001777013066083577,1.3983269993177656,1.3958421539693204,0.5,ABSTAIN,0.050000000000000003,5,5,
2021-04-28,2021-04-29,mix,-0.0233509720758404,0.4996982227857378,0.49908231870100966,0.0006159040847281139,6.159040847281139e-07,-0.011669047964062207,1.3958421539693204,1.3795540049243926,0.5,ABSTAIN,0.050000000000000003,5,0,
2021-04-29,2021-04-30,mix,0.0776594076264731,0.4999380717736035,0.4937915603616935,0.006146511411909972,6.146511411909972e-06,0.03881850935479014,1.3795540049243926,1.4331062349699883,0.5,ABSTAIN,0.050000000000000003,5,5,
2021-04-30,2021-05-01,mix,0.0015038036877839,0.4999817873713978,0.518627315467613,0.01864552809621517,1.864552809621517e-05,0.0007332149084813278,1.4331062349699883,1.4341570098269059,0.5,ABSTAIN,0.050000000000000003,5,5,
