decision_date,return_date,hard_regime,asset_simple_return,desired_exposure_no_controller,counterfactual_pretrade_exposure,counterfactual_turnover,fee_fraction,counterfactual_net_return,wealth_before,wealth_after,original_controller_exposure,action,beta,retrieved_memory_count,cited_memory_count,projection_changes_selected_target
2021-01-31,2021-02-01,bull,0.0123111866884537,0.5120196039795376,0.516296451413843,0.004276847434305342,4.276847434305342e-06,0.006299265125903286,1.0763727634630373,1.0831531208743923,0.45000000000000001,BTC,0.050000000000000003,0,0,
2021-02-01,2021-02-02,bull,0.0587635048648842,0.499279876370617,0.5150763536116623,0.01579647724104527,1.579647724104527e-05,0.029323175507078192,1.0831531208743923,1.1149146099388316,0.45000000000000001,BTC,0.025000000000000001,0,0,
2021-02-02,2021-02-03,bull,0.0609155366180831,0.4999442122423489,0.5135519864607355,0.013607774218386604,1.3607774218386604e-05,0.030440347777438426,1.1149146099388316,1.1488529984075169,0.45000000000000001,BTC,0.025000000000000001,0,0,
2021-02-03,2021-02-04,bull,-0.0176562151364791,0.49935471490352956,0.5147230170189351,0.015368302115405519,1.536830211540552e-05,-0.008831947079938729,1.1488529984075169,1.1387063895229528,0.45000000000000001,BTC,0.025000000000000001,0,0,
2021-02-04,2021-02-05,bull,0.0355712628541915,0.4991961309749809,0.49490140490953327,0.004294726065447618,4.2947260654476185e-06,0.017752665803032253,1.1387063895229528,1.1589214635039313,0.45000000000000001,BTC,0.025000000000000001,0,0,
2021-02-05,2021-02-06,bull,0.0250407336229947,0.499217229503799,0.5079337691398291,0.00871653963603014,8.71653963603014e-06,0.01249194016095867,1.1589214635039313,1.173398641077273,0.45000000000000001,BTC,0.025000000000000001,0,0,
2021-02-06,2021-02-07,bull,-0.0102836210981083,0.4863458650468502,0.5054001068653219,0.019054241818471707,1.9054241818471708e-05,-0.005020355542771804,1.173398641077273,1.1675077627056598,0.45000000000000001,ABSTAIN,0.025000000000000001,0,0,
2021-02-07,2021-02-08,bull,0.1941373745589132,0.4863207402236667,0.4837639638916938,0.002556776331972932,2.556776331972932e-06,0.09441023353123312,1.1675077627056598,1.2777324432322286,0.45000000000000001,ABSTAIN,0.025000000000000001,0,0,
2021-02-08,2021-02-09,bull,0.0024334151656295,0.49919188922043994,0.5306349203662669,0.03144303114582697,3.144303114582697e-05,0.001183259887499677,1.2777324432322286,1.2792443327792622,0.45000000000000001,BTC,0.025000000000000001,0,0,
2021-02-09,2021-02-10,bull,-0.0359632412070025,0.4991476733004317,0.4997995033288838,0.0006518300284520939,6.518300284520939e-07,-0.017951608301865818,1.2792443327792622,1.2562798395948271,0.45000000000000001,BTC,0.025000000000000001,0,0,
2021-02-10,2021-02-11,bull,0.0703608707288785,0.4991475141801432,0.4899925457207655,0.009154968459377688,9.154968459377689e-06,0.03511097722476486,1.2562798395948271,1.3003890524307724,0.5,BTC,0.025000000000000001,0,0,
2021-02-11,2021-02-12,bull,-0.0128983323852329,0.4991475266443078,0.5161408664856697,0.01699333984136192,1.699333984136192e-05,-0.006455054641743785,1.3003890524307724,1.2919949700418063,0.5,BTC,0.025000000000000001,0,0,
2021-02-12,2021-02-13,bull,-0.0042852589204103,0.4991475091105674,0.49590205804045856,0.003245451070108818,3.245451070108818e-06,-0.0021422148251437623,1.2919949700418063,1.2892272392629716,0.5,BTC,0.025000000000000001,0,0,
2021-02-13,2021-02-14,bull,0.0312643765887126,0.4991475118603801,0.498073901072571,0.0010736107878090984,1.0736107878090984e-06,0.015604445419062474,1.2892272392629716,1.3093449153508192,0.5,BTC,0.025000000000000001,0,0,
2021-02-14,2021-02-15,bull,-0.0145364016495557,0.4991475310103492,0.5068434835253973,0.007695952515048121,7.695952515048122e-06,-0.007263449105304076,1.3093449153508192,1.29983455519688,0.5,BTC,0.025000000000000001,0,0,
2021-02-15,2021-02-16,bull,0.0257299791598433,0.4991475134126539,0.4954868801783851,0.0036606332342687953,3.6606332342687955e-06,0.012839347470846363,1.29983455519688,1.3165235827056658,0.5,BTC,0.025000000000000001,0,0,
2021-02-16,2021-02-17,bull,0.0591726205366311,0.4991475135185625,0.5054984244038716,0.006350910885309091,6.350910885309092e-06,0.029529327918696113,1.3165235827056658,1.3553996392920782,0.5,BTC,0.025000000000000001,0,0,
2021-02-17,2021-02-18,bull,-0.0095431573449669,0.4991475104625745,0.5135162330689017,0.014368722606327211,1.436872260632721e-05,-0.004777743508704746,1.3553996392920782,1.3489238874637497,0.5,BTC,0.025000000000000001,0,0,
2021-02-18,2021-02-19,bull,0.0838351214178534,0.49914750860016976,0.49675030912924795,0.002397199470921818,2.397199470921818e-06,0.04184359447601382,1.3489238874637497,1.405367711589791,0.5,BTC,0.025000000000000001,0,0,
2021-02-19,2021-02-20,bull,0.0003058672857945,0.4991475084640058,0.5192644141480741,0.02011690568406832,2.0116905684068322e-05,0.00013255291663472057,1.405367711589791,1.4055539971789064,0.5,BTC,0.025000000000000001,0,0,
2021-02-20,2021-02-21,bull,0.0270028628291763,0.49914750837862587,0.499223963390573,7.645501194714077e-05,7.645501194714077e-08,0.013478334214769072,1.4055539971789064,1.4244985237097882,0.5,BTC,0.025000000000000001,0,0,
2021-02-21,2021-02-22,bull,-0.0578405050684439,0.4991475083769604,0.5058084258735088,0.006660917496548402,6.660917496548402e-06,-0.02887741259869936,1.4244985237097882,1.3833626920943827,0.5,BTC,0.025000000000000001,0,0,
2021-02-22,2021-02-23,bull,-0.0961084273670438,0.4991475083769469,0.4842575366039271,0.014889971773019761,1.4889971773019761e-05,-0.0479864577201341,1.3833626920943827,1.3169800167585848,0.5,BTC,0.025000000000000001,0,0,
2021-02-23,2021-02-24,bull,0.0160760725559789,0.4991475083775207,0.473909758947152,0.025237749430368717,2.5237749430368717e-05,0.007998891295313282,1.3169800167585848,1.3275143967507366,0.5,BTC,0.025000000000000001,0,0,
2021-02-24,2021-02-25,bull,-0.0557170883847275,0.4991475094859867,0.5031345217163904,0.003987012230403708,3.987012230403708e-06,-0.027814922032297518,1.3275143967507366,1.2905896873083624,0.5,BTC,0.025000000000000001,0,0,
2021-02-25,2021-02-26,bull,-0.0124210234718774,0.49914750956550513,0.4848198095613569,0.014327700004148236,1.4327700004148237e-05,-0.006214161801610607,1.2905896873083624,1.2825697541719383,0.5,BTC,0.025000000000000001,0,0,
2021-02-26,2021-02-27,bull,-0.0045074397569564,0.49914755373879927,0.49602289032591157,0.003124663412887696,3.124663412887696e-06,-0.002252995161612592,1.2825697541719383,1.2796801307213583,0.5,BTC,0.025000000000000001,0,0,
2021-02-27,2021-02-28,bull,-0.0210829990007953,0.49914763147255303,0.4980181560685183,0.001129475404034741,1.129475404034741e-06,-0.010524646604921917,1.2796801307213583,1.2662119495781758,0.5,BTC,0.025000000000000001,0,0,
2021-02-28,2021-03-01,bull,0.0981201842175183,0.49010713447222193,0.4938208403994117,0.003713705927189781,3.7137059271897812e-06,0.048085510024908684,1.2662119495781758,1.3270983969732764,0.5,BTC,0.025000000000000001,0,0,
2021-03-01,2021-03-02,bull,-0.0236170620318376,0.4770613127212626,0.5135025080887694,0.036441195367506785,3.6441195367506785e-05,-0.01130281723572324,1.3270983969732764,1.3120984463384662,0.5,BTC,0,0,0,
2021-03-02,2021-03-03,bull,0.0407007240181562,0.4770325552199075,0.47110233559495995,0.0059302196249475525,5.9302196249475525e-06,0.019409525019459917,1.3120984463384662,1.337565653960667,0.5,BTC,0,0,0,
2021-03-03,2021-03-04,bull,-0.0390335568338985,0.4770333441928683,0.4869928810422826,0.009959536849414308,9.959536849414308e-06,-0.018630082239421197,1.337565653960667,1.3126466958267546,0.5,BTC,0,0,0,
2021-03-04,2021-03-05,bull,0.007526637482448,0.4770338624746792,0.4671107827568063,0.009923079717872929,9.92307971787293e-06,0.0035805022415507093,1.3126466958267546,1.3173466302635264,0.5,BTC,0,0,0,
2021-03-05,2021-03-06,bull,0.0012932315417328,0.4770525337759837,0.47890483431813685,0.0018523005421531291,1.8523005421531293e-06,0.0006150859404434605,1.3173466302635264,1.318156911654492,0.5,BTC,0,0,0,
2021-03-06,2021-03-07,bull,0.0435303220101688,0.4770970264395322,0.4773749617450132,0.0002779353054809808,2.779353054809808e-07,0.020767903483488892,1.318156911654492,1.3455322671718264,0.5,BTC,0,0,0,
2021-03-07,2021-03-08,bull,0.0260619862187465,0.477093364469676,0.48773582472293314,0.010642460253257158,1.0642460253257158e-05,0.012423225901252666,1.3455322671718264,1.3622481184843267,0.5,BTC,0,0,0,
2021-03-08,2021-03-09,bull,0.0490910133623903,0.4771074730853051,0.48351533514874084,0.006407862063435743,6.407862063435743e-06,0.02341513139150897,1.3622481184843267,1.3941453371664732,0.5,BTC,0,0,0,
2021-03-09,2021-03-10,bull,0.0177280927130596,0.4770398300277917,0.48907421802475154,0.012034387996959828,1.2034387996959828e-05,0.0084448701716624,1.3941453371664732,1.4059187135392726,0.5,BTC,0,0,0,
2021-03-10,2021-03-11,bull,0.0348707922201392,0.4770317581944724,0.4814254185480699,0.004393660353597506,4.393660353597506e-06,0.016630008575818644,1.4059187135392726,1.4292991538023345,0.5,BTC,0,0,0,
2021-03-11,2021-03-12,bull,-0.0092457547210615,0.477031639066649,0.4855887199382279,0.00855708087157886,8.55708087157886e-06,-0.004419036868712478,1.4292991538023345,1.4229830281452625,0.5,BTC,0,0,0,
2021-03-12,2021-03-13,bull,0.0686316796792463,0.4770307745869119,0.47471485974784566,0.0023159148390662354,2.3159148390662353e-06,0.032737031582036336,1.4229830281452625,1.4695672684783556,0.5,BTC,0,0,0,
2021-03-13,2021-03-14,bull,-0.0340156842110423,0.4770307517970343,0.49360970095187673,0.016578949154842426,1.6578949154842426e-05,-0.0162428373424659,1.4695672684783556,1.4456973263726498,0.5,BTC,0,0,0,
2021-03-14,2021-03-15,bull,-0.0562035534909842,0.4770306124243347,0.4684048078393067,0.008625804585027985,8.625804585027985e-06,-0.026819210081957534,1.4456973263726498,1.4069248660617373,0.5,BTC,0,0,0,
2021-03-15,2021-03-16,bull,0.0196876573946116,0.4770307042127467,0.46262309946750374,0.014407604745242941,1.4407604745242941e-05,0.009377074155799026,1.4069248660617373,1.4201177048624358,0.5,BTC,0,0,0,
2021-03-16,2021-03-17,bull,0.0355741021661215,0.4770347262039761,0.48189653357271933,0.004861807368743254,4.861807368743254e-06,0.016965137774129113,1.4201177048624358,1.4442101973809072,0.5,BTC,0,0,0,
2021-03-17,2021-03-18,bull,-0.0213448530472641,0.4770355482491632,0.4857613975005763,0.008725849251413065,8.725849251413065e-06,-0.010190890676140207,1.4442101973809072,1.4294924091460315,0.5,BTC,0,0,0,
2021-03-18,2021-03-19,bull,0.0074927154155681,0.4770319203100499,0.4716558137163421,0.005376106593707797,5.3761065937077966e-06,0.0035688691008051165,1.4294924091460315,1.4345940804348682,0.5,BTC,0,0,0,
2021-03-19,2021-03-20,bull,9.29624018730646e-05,0.4770387032598922,0.478894489197952,0.0018557859380597952,1.8557859380597951e-06,4.249079540552536e-05,1.4345940804348682,1.43465503747843,0.5,BTC,0,0,0,
2021-03-20,2021-03-21,bull,-0.0122148126981722,0.4770486190760079,0.47706189382019226,1.3274744184388343e-05,1.3274744184388343e-08,-0.005827072727326632,1.43465503747843,1.4262951982364176,0.5,BTC,0,0,0,
2021-03-21,2021-03-22,bull,-0.0562092437238383,0.477037837184791,0.4739834895559215,0.0030543476288694693,3.0543476288694693e-06,-0.02681690850435947,1.4262951982364176,1.3880463704051043,0.5,BTC,0,0,0,
2021-03-22,2021-03-23,bull,0.0054322236850121,0.4770554538610598,0.462628800194984,0.014426653666075817,1.4426653666075817e-05,0.002577007895594008,1.3880463704051043,1.3916233768610888,0.5,ABSTAIN,0,0,0,
2021-03-23,2021-03-24,bull,-0.0390634038841191,0.4774069544327175,0.4784071471011194,0.0010001926684019002,1.0001926684019002e-06,-0.018650122218027088,1.3916233768610888,1.3656694308011659,0.5,ABSTAIN,0,0,0,
2021-03-24,2021-03-25,bull,-0.0191704220130185,0.4777155176064449,0.46747583639109147,0.010239681215353402,1.0239681215353403e-05,-0.009168153980815275,1.3656694308011659,1.3531487631726884,0.5,ABSTAIN,0,0,0,
2021-03-25,2021-03-26,bull,0.0723623064437874,0.4779096763809865,0.47288822370285505,0.005021452678131477,5.021452678131477e-06,0.034577451346931465,1.3531487631726884,1.3999371986964526,0.5,BTC,0,0,0,
2021-03-26,2021-03-27,bull,0.0150228668092398,0.4781989951117304,0.49536141418175494,0.017162419070024526,1.7162419070024528e-05,0.007166634099363467,1.3999371986964526,1.409970036361598,0.5,BTC,0,0,0,
2021-03-27,2021-03-28,bull,-0.0017489245993316,0.4773149356613314,0.48192083429436317,0.004605898633031791,4.605898633031791e-06,-0.0008393898862913973,1.409970036361598,1.4087865217731022,0.5,BTC,0,0,0,
2021-03-28,2021-03-29,bull,0.0331927438617631,0.4770931810135135,0.4768782399810959,0.00021494103241759266,2.1494103241759267e-07,0.015835813410729704,1.4087865217731022,1.4310958022674518,0.5,BTC,0,0,0,
2021-03-29,2021-03-30,bull,0.0200481808935681,0.4770600529983269,0.48524485976068893,0.008184806762362051,8.184806762362051e-06,0.009555923151827184,1.4310958022674518,1.444771243776822,0.5,BTC,0,0,0,
2021-03-30,2021-03-31,bull,-0.0001293148186275,0.4770429236401445,0.4820141659843303,0.004971242344185778,4.971242344185778e-06,-6.6659654822665e-05,1.444771243776822,1.4446749358244142,0.5,BTC,0,0,0,
2021-03-31,2021-04-01,bull,-0.000772585797014,0.471083574107148,0.4770106610976995,0.0059270869905515,5.9270869905515e-06,-0.0003698774083743528,1.4446749358244142,1.4441405832032082,0.45000000000000001,BTC,0,0,0,
2021-04-01,2021-04-02,bull,0.0044108906422699,0.4710994325455857,0.47089100357647035,0.00020842896911532627,2.0842896911532628e-07,0.002077759216516206,1.4441405832032082,1.4471411596099037,0.45000000000000001,BTC,0,0,0,
2021-04-02,2021-04-03,bull,-0.0325108134824755,0.4710964425418231,0.4721961920103485,0.0010997494685254239,1.099749468525424e-06,-0.015316811481739023,1.4471411596099037,1.4249755712806937,0.45000000000000001,BTC,0,0,0,
2021-04-03,2021-04-04,bull,0.0199790045198116,0.4711141126224043,0.46286990377823206,0.008244208844172263,8.244208844172263e-06,0.009404069178868824,1.4249755712806937,1.4383761401312156,0.45000000000000001,BTC,0,0,0,
2021-04-04,2021-04-05,bull,0.0136340440447493,0.4712488457071424,0.4760457746498679,0.004796928942725487,4.796928942725487e-06,0.00642019976906516,1.4383761401312156,1.447610802293915,0.45000000000000001,BTC,0,0,0,
2021-04-05,2021-04-06,bull,-0.0169018907199788,0.4712291002505418,0.47462439840489146,0.0033952981543496352,3.3952981543496355e-06,-0.007968031012258181,1.447610802293915,1.436076194527557,0.45000000000000001,BTC,0,0,0,
2021-04-06,2021-04-07,bull,-0.0353057005360687,0.471140061770576,0.4669838060217473,0.004156255748828663,4.156255748828664e-06,-0.016638017052298726,1.436076194527557,1.4121827343146074,0.45000000000000001,BTC,0,0,0,
2021-04-07,2021-04-08,bull,0.0380473540940182,0.4720330351894304,0.46219423841567,0.009838796773760428,9.838796773760427e-06,0.017949592536218972,1.4121827343146074,1.437530838982238,0.45000000000000001,BTC,0,0,0,
2021-04-08,2021-04-09,bull,0.0007111199881537,0.4795224209248713,0.4813478249591083,0.001825404034236977,1.825404034236977e-06,0.000339171951794226,1.437530838982238,1.43801840912266,0.5,ABSTAIN,0,0,0,
2021-04-09,2021-04-10,bull,0.0280408887328864,0.4776698781789456,0.4796998422267747,0.0020299640478291248,2.0299640478291247e-06,0.013392230751096523,1.43801840912266,1.4572766834819553,0.5,ABSTAIN,0,0,0,
2021-04-10,2021-04-11,mix,0.0038544965220825,0.4856816249521291,0.4845736471429714,0.0011079778091576675,1.1079778091576674e-06,0.0018709480822092228,1.4572766834819553,1.4600031724981641,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-11,2021-04-12,bull,-0.0019156800664235,0.4817128818244109,0.4866426597367292,0.0049297779123183005,4.929777912318301e-06,-0.0009277329941254076,1.4600031724981641,1.4586486793835098,0.5,ABSTAIN,0,0,0,
2021-04-12,2021-04-13,bull,0.061424433463963,0.4732458489591251,0.4812341606794354,0.007988311720310337,7.988311720310338e-06,0.02906063763866573,1.4586486793835098,1.5010379400971923,0.45000000000000001,ABSTAIN,0,0,0,
2021-04-13,2021-04-14,bull,-0.0088210900380699,0.4770556995987098,0.4881254574334674,0.01106975783475761,1.106975783475761e-05,-0.0042191744539537,1.5010379400971923,1.4947047991659188,0.5,BTC,0,0,0,
2021-04-14,2021-04-15,bull,0.0037408463585495,0.4719345277600738,0.4748457711587636,0.002911243398689811,2.911243398689811e-06,0.0017625181766365294,1.4947047991659188,1.4973392435431545,0.45000000000000001,BTC,0,0,0,
2021-04-15,2021-04-16,bull,-0.0290480258162491,0.471656744050047,0.47286514984213585,0.0012084057920888625,1.2084057920888624e-06,-0.01370188912736392,1.4973392435431545,1.4768228672420753,0.45000000000000001,BTC,0,0,0,
2021-04-16,2021-04-17,bull,-0.0217954796129664,0.4717127569328381,0.46431752056237185,0.0073952363704662405,7.39523637046624e-06,-0.010288524981329483,1.4768228672420753,1.4616285382794567,0.45000000000000001,BTC,0,0,0,
2021-04-17,2021-04-18,bull,-0.0638687316690511,0.4739258358821805,0.4662249053461141,0.007700930536066408,7.700930536066408e-06,-0.030276509873735646,1.4616285382794567,1.417375527408505,0.45000000000000001,BTC,0,0,0,
2021-04-18,2021-04-19,bull,-0.0099809454677434,0.4774241289388977,0.45750503291538597,0.019919096023511718,1.9919096023511716e-05,-0.004784968374582643,1.417375527408505,1.4105934303349479,0.5,ABSTAIN,0,0,0,
2021-04-19,2021-04-20,mix,0.0150432824582495,0.4940080615065877,0.4749220568255723,0.0190860046810154,1.9086004681015402e-05,0.0074122749635177065,1.4105934303349479,1.4210491367023221,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-20,2021-04-21,mix,-0.0471467622231035,0.4991608381093423,0.49774060362007266,0.001420234489269645,1.4202344892696451e-06,-0.023535204156376444,1.4210491367023221,1.3876044551537905,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-21,2021-04-22,mix,-0.0388460094908602,0.4974060847862859,0.4870901104541065,0.0103159743321794,1.0315974332179401e-05,-0.019332358137004624,1.3876044551537905,1.3607787888742542,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-22,2021-04-23,mix,-0.0113262258479204,0.4978830239714925,0.4875035037222125,0.010379520249279961,1.0379520249279961e-05,-0.005649456564074118,1.3607787888742542,1.3530911282131957,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-23,2021-04-24,mix,-0.0206223261561563,0.4997736047749127,0.4950354604723536,0.004738144302559144,4.738144302559144e-06,-0.010311183592551676,1.3530911282131957,1.3391391571727365,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-24,2021-04-25,mix,-0.0224660553535813,0.4995953587872586,0.49456433498354924,0.005031023803709345,5.031023803709345e-06,-0.0112289115408164,1.3391391571727365,1.3241020820360003,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-25,2021-04-26,mix,0.1032787621825193,0.4998256885830921,0.4939150936898206,0.0059105948932715036,5.9105948932715035e-06,0.05161516271593802,1.3241020820360003,1.3924458264528008,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-26,2021-04-27,mix,0.0188076748641718,0.4999791634066346,0.5243779541962699,0.02439879078963525,2.439879078963525e-05,0.009378817320722543,1.3924458264528008,1.4055053214881041,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-27,2021-04-28,mix,-0.0035449201893288,0.4999701222475044,0.5046372797709416,0.004667157523437215,4.667157523437216e-06,-0.001777013066083577,1.4055053214881041,1.4030077201673699,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-28,2021-04-29,mix,-0.0233509720758404,0.4996982227857378,0.49908231870100966,0.0006159040847281139,6.159040847281139e-07,-0.011669047964062207,1.4030077201673699,1.3866359557867873,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-29,2021-04-30,mix,0.0776594076264731,0.4999380717736035,0.4937915603616935,0.006146511411909972,6.146511411909972e-06,0.03881850935479014,1.3866359557867873,1.440463096608185,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-04-30,2021-05-01,mix,0.0015038036877839,0.4999817873713978,0.518627315467613,0.01864552809621517,1.864552809621517e-05,0.0007332149084813278,1.440463096608185,1.4415192656257354,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-05-01,2021-05-02,mix,-0.0208157821444078,0.4999725056177115,0.5003574558373216,0.0003849502196101029,3.849502196101029e-07,-0.010407699699051975,1.4415192656257354,1.4265163659987048,0.5,ABSTAIN,0.050000000000000003,0,0,
2021-05-02,2021-05-03,mix,0.0099993286669799,0.4999146029512973,0.4947138313985165,0.005200771552780814,5.200771552780814e-06,0.004993583651108802,1.4265163659987048,1.433639794801995,0.5,ABSTAIN,0.050000000000000003,0,0,
