decision_date,return_date,strategy,forecast_regime,asset_simple_return,net_return,gross_return_before_cost,pretrade_btc_fraction,btc_fraction,cash_fraction,turnover,cost_fraction_pretrade_wealth,cost_paid_in_initial_wealth_units,wealth_before,wealth_after,running_peak_wealth,drawdown_from_running_peak
2022-07-19,2022-07-20,NO_MEMORY,bear,-0.008329702437399,-0.003341127166244351,-0.0033318809749596,0.4092771014827209,0.4,0.6,0.009277101482720873,9.277101482720874e-06,9.258569736101777e-06,0.9980024206209651,0.9946679676214508,1.5365569825217902,0.352664444641027
2022-07-20,2022-07-21,NO_MEMORY,bear,-0.002679279093008,-0.0010737152992622567,-0.0010717116372032,0.39799418828914557,0.4,0.6,0.002005811710854455,2.005811710854455e-06,1.995116657866906e-06,0.9946679676214508,0.9935999774069296,1.5365569825217902,0.3533594987305724
2022-07-21,2022-07-22,NO_MEMORY,bear,-0.0206366345613958,-0.00825529222775967,-0.00825465382455832,0.39935628313882693,0.4,0.6,0.0006437168611730937,6.437168611730937e-07,6.395970587180455e-07,0.9935999774069296,0.98539751923594,1.5365569825217902,0.35869770503485643
2022-07-22,2022-07-23,NO_MEMORY,bear,-0.0094729043183742,-0.0037941368203840975,-0.0037891617273496797,0.3950059838305924,0.4,0.6,0.004994016169407645,4.994016169407644e-06,4.9210911443584655e-06,0.98539751923594,0.9816587862254917,1.5365569825217902,0.3611308936851806
2022-07-23,2022-07-24,NO_MEMORY,bear,0.0054184253174474,0.002165083036276272,0.00216737012697896,0.3977178555491809,0.4,0.6,0.0022821444508191457,2.282144450819146e-06,2.240287151582364e-06,0.9816587862254917,0.9837841590109601,1.5365569825217902,0.3597476890206974
2022-07-24,2022-07-25,NO_MEMORY,bear,-0.0566909189136527,-0.022677635750062874,-0.022676367565461084,0.4012976096757398,0.4,0.6,0.0012976096757397748,1.2976096757397748e-06,1.2765678435721391e-06,0.9837841590109601,0.9614742601962276,1.5365569825217902,0.374267097717222
2022-07-25,2022-07-26,NO_MEMORY,bear,-0.0024974298067308,-0.0010128795253077083,-0.00099897192269232,0.3860784901871408,0.4,0.6,0.013921509812859223,1.3921509812859223e-05,1.3385173348133345e-05,0.9614742601962276,0.9605004026039645,1.5365569825217902,0.37490088976225555
2022-07-26,2022-07-27,NO_MEMORY,bear,0.0804566867620135,0.032182055413243704,0.032182674704805396,0.3994000174806937,0.4,0.6,0.0005999825193063191,5.999825193063191e-07,5.762834513490605e-07,0.9605004026039645,0.9914112797850082,1.5365569825217902,0.3547839155578151
2022-07-27,2022-07-28,NO_MEMORY,bear,0.0388399837967097,0.015516995332414352,0.01553599351868388,0.41870754595682946,0.4,0.6,0.01870754595682944,1.870754595682944e-05,1.8546872078697133e-05,0.9914112797850082,1.006795003985935,1.5365569825217902,0.34477210058712715
2022-07-28,2022-07-29,NO_MEMORY,bear,-0.0031740041928721,-0.0012787690148469144,-0.00126960167714884,0.40917899136091906,0.4,0.6,0.009178991360919042,9.178991360919041e-06,9.24136264380335e-06,1.006795003985935,1.0055075457305351,1.5365569825217902,0.3456099857225595
2022-07-29,2022-07-30,NO_MEMORY,bear,-0.0058929179828637,-0.002357928124633646,-0.0023571671931454804,0.3992372706312249,0.4,0.6,0.0007627293687751391,7.62729368775139e-07,7.669301356536903e-07,1.0055075457305351,1.0031366312089258,1.5365569825217902,0.34715299034170366
2022-07-30,2022-07-31,NO_MEMORY,bear,-0.013996665848643,-0.005600076044487978,-0.005598666339457201,0.39858235806505204,0.4,0.6,0.0014176419349479774,1.4176419349479775e-06,1.4220885548842172e-06,1.0031366312089258,0.9975189897911444,1.5365569825217902,0.3508089832412067
2022-07-31,2022-08-01,NO_MEMORY,bear,-0.0013817726168713,-0.0005560852923647275,-0.0005527090467485201,0.39662188727029496,0.4,0.6,0.003378112729705063,3.378112729705063e-06,3.3697315975359998e-06,0.9975189897911444,0.9969642841520671,1.5365569825217902,0.35116998881756156
2022-08-01,2022-08-02,NO_MEMORY,bear,-0.0121437656846231,-0.0048578364709076505,-0.00485750627384924,0.3996681911782133,0.4,0.6,0.00033180882178673876,3.318088217867388e-07,3.308015444879568e-07,0.9969642841520671,0.9921211946923209,1.5365569825217902,0.354321898909303
2022-08-02,2022-08-03,NO_MEMORY,bear,-0.0072992700729926,-0.0029226282082494004,-0.00291970802919704,0.39707126991090835,0.4,0.6,0.002928730089091669,2.928730089091669e-06,2.905655194920974e-06,0.9921211946923209,0.989221593302711,1.5365569825217902,0.35620897594099954
2022-08-03,2022-08-04,NO_MEMORY,bear,-0.0091451658136437,-0.003659816853012976,-0.00365806632545748,0.39824304538799415,0.4,0.6,0.0017569546120058677,1.7569546120058678e-06,1.7380174406489908e-06,0.989221593302711,0.9856012234441773,1.5365569825217902,0.3585651331806692
2022-08-04,2022-08-05,NO_MEMORY,bear,0.0307844030408499,0.012311531192235492,0.012313761216339961,0.397797101857211,0.4,0.6,0.0022028981427890115,2.2028981427890116e-06,2.171179104655756e-06,0.9856012234441773,0.9977354836497158,1.5365569825217902,0.35066808781003556
2022-08-05,2022-08-06,NO_MEMORY,bear,-0.0156168215477814,-0.006253981414220511,-0.00624672861911256,0.40729838614554315,0.4,0.6,0.007298386145543123,7.298386145543123e-06,7.281858830785853e-06,0.9977354836497158,0.9914956644786621,1.5365569825217902,0.3547289975205319
2022-08-06,2022-08-07,NO_MEMORY,bear,0.0100722622710749,0.004025118115706494,0.00402890490842996,0.39622840268363657,0.4,0.6,0.003771597316363451,3.771597316363451e-06,3.739522387333719e-06,0.9914956644786621,0.9954865516393996,1.5365569825217902,0.3521317055189117
2022-08-07,2022-08-08,NO_MEMORY,bear,0.0276587573839388,0.011061068673831276,0.01106350295357552,0.40240764278123897,0.4,0.6,0.00240764278123895,2.4076427812389502e-06,2.3967760098750555e-06,0.9954865516393996,1.0064976967509585,1.5365569825217902,0.3449655898220585
2022-08-08,2022-08-09,NO_MEMORY,bear,-0.0281151984145311,-0.011252570994808697,-0.011246079365812442,0.4065654647336728,0.4,0.6,0.0065654647336727545,6.565464733672755e-06,6.608125132541272e-06,1.0064976967509585,0.9951720099621568,1.5365569825217902,0.3523364110266284
2022-08-09,2022-08-10,NO_MEMORY,bear,0.0352620459935972,0.014097897745271482,0.014104818397438882,0.39317560468922386,0.4,0.6,0.006824395310776166,6.8243953107761655e-06,6.791447198201435e-06,0.9951720099621568,1.0092018431975596,1.5365569825217902,0.3432057159759463
2022-08-10,2022-08-11,NO_MEMORY,bear,-0.0011517804606288,-0.00046905352326098715,-0.00046071218425151997,0.4083451837373548,0.4,0.6,0.008345183737354767,8.345183737354767e-06,8.42197480956073e-06,1.0092018431975596,1.0087284735173263,1.5365569825217902,0.3435137876489255
2022-08-11,2022-08-12,NO_MEMORY,bear,0.0193605260849039,0.007743931737540954,0.00774421043396156,0.39972344527731873,0.4,0.6,0.0002765547226812881,2.7655472268128814e-07,2.789686232543032e-07,1.0087284735173263,1.0165399979579584,1.5365569825217902,0.33843000323384187
2022-08-12,2022-08-13,NO_MEMORY,bear,0.0017951776119218,0.0007134569147659864,0.00071807104476872,0.4046108191069399,0.4,0.6,0.00461081910693989,4.610819106939889e-06,4.687082045553191e-06,1.0165399979579584,1.0172652554486377,1.5365569825217902,0.3379580015450474
2022-08-13,2022-08-14,NO_MEMORY,bear,-0.0057154546384371,-0.0022866114045703156,-0.00228618185537484,0.4004305334732403,0.4,0.6,0.000430533473240291,4.30533473240291e-07,4.379667436349739e-07,1.0172652554486377,1.0149391651140556,1.5365569825217902,0.33947183432901906
2022-08-14,2022-08-15,NO_MEMORY,bear,-0.0082747666935496,-0.0033112769790626384,-0.0033099066774198403,0.3986251477244489,0.4,0.6,0.0013748522755511194,1.3748522755511194e-06,1.3953914207030126e-06,1.0149391651140556,1.0115784204214644,1.5365569825217902,0.3416590260380278
2022-08-15,2022-08-16,NO_MEMORY,bear,-0.0101611089674172,-0.004066428027529101,-0.0040644435869668805,0.3980074608749932,0.4,0.6,0.001992539125006798,1.992539125006798e-06,2.015609580702344e-06,1.0115784204214644,1.007464909580619,1.5365569825217902,0.34433612222621757
2022-08-16,2022-08-17,NO_MEMORY,bear,-0.0217464203078366,-0.008700995442084025,-0.00869856812313464,0.39755138157637104,0.4,0.6,0.0024486184236289787,2.448618423628979e-06,2.466897138758807e-06,1.007464909580619,0.9986989619942984,1.5365569825217902,0.3500410506382664
2022-08-17,2022-08-18,NO_MEMORY,bear,-0.0057588482303539,-0.00230879210244761,-0.00230353929214156,0.3947350617016671,0.4,0.6,0.005264938298332911,5.264938298332911e-06,5.258088413509106e-06,0.9986989619942984,0.9963931737181233,1.5365569825217902,0.3515416707274679
2022-08-18,2022-08-19,NO_MEMORY,bear,-0.1022384457584167,-0.04089670696510006,-0.04089537830336668,0.39861468529786676,0.4,0.6,0.0013853147021332668,1.3853147021332667e-06,1.3803181126569424e-06,0.9963931737181233,0.9556439740705471,1.5365569825217902,0.3780614809988051
2022-08-19,2022-08-20,NO_MEMORY,bear,0.0147662411851396,0.005880761892584463,0.00590649647405584,0.374416527220342,0.4,0.6,0.025583472779658,2.5583472779658002e-05,2.444869159767804e-05,0.9556439740705471,0.9612638887361392,1.5365569825217902,0.3744040086567324
2022-08-20,2022-08-21,NO_MEMORY,bear,0.0178959170060881,0.007154818494100601,0.00715836680243524,0.40352308877301796,0.4,0.6,0.003523088773017935,3.523088773017935e-06,3.3866180143138535e-06,0.9612638887361392,0.9681415573849796,1.5365569825217902,0.3699279828880344
2022-08-21,2022-08-22,NO_MEMORY,bear,-0.0046892718383433,-0.001879965229664382,-0.0018757087353373201,0.40426449327437664,0.4,0.6,0.004264493274376613,4.264493274376613e-06,4.128633160112746e-06,0.9681415573849796,0.9663214849197027,1.5365569825217902,0.3711124963723894
2022-08-22,2022-08-23,NO_MEMORY,bear,0.0047113647081895,0.001883416218196432,0.0018845458832758002,0.398872459821836,0.4,0.6,0.0011275401781640215,1.1275401781640216e-06,1.0895662992700834e-06,0.9663214849197027,0.9681414704763921,1.5365569825217902,0.36992803944863617
2022-08-23,2022-08-24,NO_MEMORY,bear,-0.0070641161489413,-0.0028267718711804113,-0.0028256464595765203,0.4011286006302939,0.4,0.6,0.0011286006302938523,1.1286006302938523e-06,1.092645073793273e-06,0.9681414704763921,0.9654047554003262,1.5365569825217902,0.37170910914354216
2022-08-24,2022-08-25,NO_MEMORY,bear,0.0093703779978657,0.003746444634552093,0.0037481511991462805,0.3982998079826998,0.4,0.6,0.001700192017300206,1.700192017300206e-06,1.6413734585952928e-06,0.9654047554003262,0.9690215908663669,1.5365569825217902,0.36935525210655507
2022-08-25,2022-08-26,NO_MEMORY,bear,-0.0610004915280959,-0.0244023824357813,-0.02440019661123836,0.4022404930129148,0.4,0.6,0.0022404930129147904,2.2404930129147905e-06,2.1710861036996695e-06,0.9690215908663669,0.9453751554175166,1.5365569825217902,0.38474448642576775
2022-08-26,2022-08-27,NO_MEMORY,bear,-0.0106667193418239,-0.004281629983647117,-0.00426668773672956,0.38499372599718623,0.4,0.6,0.015006274002813791,1.500627400281379e-05,1.4186558617647927e-05,0.9453751554175166,0.941327408806286,1.5365569825217902,0.3873787828802914
2022-08-27,2022-08-28,NO_MEMORY,bear,-0.0241440757915334,-0.009660176469237891,-0.009657630316613361,0.3974290177796514,0.4,0.6,0.0025709822203486277,2.5709822203486277e-06,2.4201360315678054e-06,0.941327408806286,0.9322340199218868,1.5365569825217902,0.39329681194646704
2022-08-28,2022-08-29,NO_MEMORY,bear,0.0381377172612045,0.015249146559845439,0.0152550869044818,0.39414891418629244,0.4,0.6,0.005851085813707579,5.85108581370758e-06,5.454581249020541e-06,0.9322340199218868,0.9464497931197495,1.5365569825217902,0.3840451061135133
2022-08-29,2022-08-30,NO_MEMORY,bear,-0.0247933069896234,-0.009926248905638868,-0.009917322795849361,0.4090155196075863,0.4,0.6,0.009015519607586286,9.015519607586287e-06,8.532736667467088e-06,0.9464497931197495,0.9370550968965525,1.5365569825217902,0.3901592277048769
2022-08-30,2022-08-31,NO_MEMORY,bear,0.0126966644099311,0.0050726252444524,0.00507866576397244,0.3939900032446657,0.4,0.6,0.0060099967553343125,6.009996755334312e-06,5.631698091917761e-06,0.9370550968965525,0.9418084262365127,1.5365569825217902,0.3870657340082363
2022-08-31,2022-09-01,NO_MEMORY,bear,0.0041009983087121,0.0016373625481693743,0.0016403993234848401,0.40303180194961874,0.4,0.6,0.0030318019496187176,3.031801949618718e-06,2.8553766228311955e-06,0.9418084262365127,0.9433505080811827,1.5365569825217902,0.38606213839661174
2022-09-01,2022-09-02,NO_MEMORY,bear,-0.0086156781492687,-0.0034472505009982557,-0.0034462712597074802,0.4009826276922893,0.4,0.6,0.0009826276922892951,9.826276922892952e-07,9.269623327757467e-07,0.9433505080811827,0.9400985425695829,1.5365569825217902,0.38817853599760577
2022-09-02,2022-09-03,NO_MEMORY,bear,-0.0060793777283274,-0.0024338209591283633,-0.00243175109133096,0.39792508652951586,0.4,0.6,0.002074913470484163,2.0749134704841634e-06,1.9506231295601572e-06,0.9400985425695829,0.937810511033031,1.5365569825217902,0.3896675998999394
2022-09-03,2022-09-04,NO_MEMORY,bear,0.0084966265619168,0.0033971830465235886,0.00339865062476672,0.39853739264817745,0.4,0.6,0.0014626073518225757,1.4626073518225758e-06,1.371648548053398e-06,0.937810511033031,0.9409964250019641,1.5365569825217902,0.38759418901757536
2022-09-04,2022-09-05,NO_MEMORY,bear,-0.0103400517002586,-0.004138044557891241,-0.00413602068010344,0.40203228335377006,0.4,0.6,0.002032283353770037,2.032283353770037e-06,1.9123713704886065e-06,0.9409964250019641,0.9371025398664896,1.5365569825217902,0.3901283515509322
2022-09-05,2022-09-06,NO_MEMORY,bear,-0.0508611586866128,-0.020346904696926127,-0.020344463474645122,0.3975080809632689,0.4,0.6,0.0024919190367311272,2.4919190367311273e-06,2.3351836584623956e-06,0.9371025398664896,0.9180354037965788,1.5365569825217902,0.40253735185928263
2022-09-06,2022-09-07,NO_MEMORY,bear,0.0263541711024994,0.010529076916348634,0.010541668440999762,0.38753982636786627,0.4,0.6,0.012460173632133753,1.2460173632133754e-05,1.1438880531751394e-05,0.9180354037965788,0.9277014691750841,1.5365569825217902,0.3962466216823637
2022-09-07,2022-09-08,NO_MEMORY,bear,0.001861888338563,0.0007384916534409758,0.0007447553354252,0.4062590205452465,0.4,0.6,0.006259020545246463,6.259020545246463e-06,5.80650255542218e-06,0.9277014691750841,0.9283865689669548,1.5365569825217902,0.39580075485173927
2022-09-08,2022-09-09,NO_MEMORY,bear,0.1060080549142223,0.04240275651112202,0.04240322196568892,0.40044652065261677,0.4,0.6,0.00044652065261674423,4.4652065261674426e-07,4.145437766557447e-07,0.9283865689669548,0.9677527185990565,1.5365569825217902,0.3701810413755139
2022-09-09,2022-09-10,NO_MEMORY,bear,0.0133488102147416,0.005314986766311147,0.0053395240858966405,0.4244069978327934,0.4,0.6,0.024406997832793376,2.4406997832793375e-05,2.3619938505527072e-05,0.9677527185990565,0.9728963114914722,1.5365569825217902,0.36683356194525296
2022-09-10,2022-09-11,NO_MEMORY,bear,0.0085217825074825,0.003405515441455176,0.0034087130029930007,0.4031866989954971,0.4,0.6,0.0031866989954970615,3.1866989954970616e-06,3.1003276985526705e-06,0.9728963114914722,0.9762095249031911,1.5365569825217902,0.3646773038634463
2022-09-11,2022-09-12,NO_MEMORY,bear,0.02566533393787,0.010264074370003762,0.010266133575148,0.40203827989062896,0.4,0.6,0.0020382798906289357,2.0382798906289357e-06,1.9897882436506016e-06,0.9762095249031911,0.9862294120675035,1.5365569825217902,0.3581563044613495
2022-09-12,2022-09-13,NO_MEMORY,bear,-0.0991190115783222,-0.03965345998308767,-0.03964760463132888,0.4060970866392313,0.4,0.6,0.006097086639231253,6.097086639231253e-06,6.013126171533669e-06,0.9862294120675035,0.9471220035419406,1.5365569825217902,0.38360762775778845
2022-09-13,2022-09-14,NO_MEMORY,bear,0.0023295581274318,0.000907029508978141,0.0009318232509727201,0.3752293398824032,0.4,0.6,0.02477066011759682,2.477066011759682e-05,2.3460837239634744e-05,0.9471220035419406,0.9479810711477556,1.5365569825217902,0.3830485416870557
2022-09-14,2022-09-15,NO_MEMORY,bear,-0.0257534923970824,-0.010301949778204755,-0.010301396958832962,0.4005585734588473,0.4,0.6,0.0005585734588473001,5.585734588473002e-07,5.295170658327704e-07,0.9479810711477556,0.9382150177621027,1.5365569825217902,0.3894043446261859
2022-09-15,2022-09-16,NO_MEMORY,bear,0.0051112340559444,0.0020382356819901304,0.00204449362237776,0.39375482782707066,0.4,0.6,0.0062451721729293586,6.245172172929359e-06,5.859314321152308e-06,0.9382150177621027,0.9401273210886845,1.5365569825217902,0.38815980677413486
2022-09-16,2022-09-17,NO_MEMORY,bear,0.0157102169434006,0.0062828548911051385,0.00628408677736024,0.4012241933179955,0.4,0.6,0.0012241933179955033,1.2241933179955033e-06,1.1508975845417807e-06,0.9401273210886845,0.9460340046262481,1.5365569825217902,0.38431570362355094
2022-09-17,2022-09-18,NO_MEMORY,bear,-0.0345389912247993,-0.013819291630358554,-0.013815596489919722,0.4037469061828168,0.4,0.6,0.003746906182816756,3.746906182816756e-06,3.5447006610889845e-06,0.9460340046262481,0.932960484824082,1.5365569825217902,0.39282402446740916
2022-09-18,2022-09-19,NO_MEMORY,bear,0.0061847282015368,0.0024654650016808777,0.00247389128061472,0.3915945153214268,0.4,0.6,0.008405484678573216,8.405484678573216e-06,7.841985060903061e-06,0.932960484824082,0.935260666247367,1.5365569825217902,0.39132705334987217
2022-09-19,2022-09-20,NO_MEMORY,bear,-0.0341114392314818,-0.013646036161202413,-0.01364457569259272,0.40148067174744334,0.4,0.6,0.0014806717474433184,1.4806717474433184e-06,1.3848140450074912e-06,0.935260666247367,0.9224980653756052,1.5365569825217902,0.39963302639020537
2022-09-20,2022-09-21,NO_MEMORY,bear,-0.0203153811915813,-0.00813438502493491,-0.008126152476632521,0.39170000466991484,0.4,0.6,0.008299995330085186,8.299995330085185e-06,7.656729634630142e-06,0.9224980653756052,0.9149941109270825,1.5365569825217902,0.40451664250980235
2022-09-21,2022-09-22,NO_MEMORY,bear,0.0494888852831414,0.019790541168805076,0.019795554113256564,0.39508436330068214,0.4,0.6,0.004915636699317882,4.915636699317882e-06,4.497778631332905e-06,0.9149941109270825,0.9331023395485991,1.5365569825217902,0.3927317046080544
2022-09-22,2022-09-23,NO_MEMORY,bear,-0.0056947021232734,-0.002289501097379687,-0.0022778808493093597,0.41164677804295946,0.4,0.6,0.011646778042959438,1.1646778042959439e-05,1.0867635840088707e-05,0.9331023395485991,0.930966000718235,1.5365569825217902,0.39412204603675816
2022-09-23,2022-09-24,NO_MEMORY,bear,-0.019089330603571,-0.007637091630491422,-0.007635732241428401,0.39863015113792505,0.4,0.6,0.0013698488620749738,1.3698488620749739e-06,1.2752827167143635e-06,0.930966000718235,0.9238561280658777,1.5365569825217902,0.3987491914880701
2022-09-24,2022-09-25,NO_MEMORY,bear,-0.0064464312134085,-0.002583177272052928,-0.0025785724853634,0.39538330883758543,0.4,0.6,0.004616691162414588,4.616691162414588e-06,4.2651584217842976e-06,0.9238561280658777,0.9214696439132111,1.5365569825217902,0.4003023289114216
2022-09-25,2022-09-26,NO_MEMORY,bear,0.0224695796460177,0.008986266773766127,0.008987831858407081,0.39844885677353736,0.4,0.6,0.001551143226462659,1.551143226462659e-06,1.4293313965469357e-06,0.9214696439132111,0.9297502159573424,1.5365569825217902,0.3949132856554134
2022-09-26,2022-09-27,NO_MEMORY,bear,-0.0075263839548105,-0.0030158821537221714,-0.0030105535819242002,0.4053446621899411,0.4,0.6,0.005344662189941063,5.344662189941063e-06,4.969200825316746e-06,0.9297502159573424,0.9269461988736173,1.5365569825217902,0.3967381558786597
2022-09-27,2022-09-28,NO_MEMORY,bear,0.017294691053928,0.006916052101225256,0.0069178764215712,0.3981882133701172,0.4,0.6,0.0018117866298827945,1.8117866298827945e-06,1.6794287297398978e-06,0.9269461988736173,0.93335700708006,1.5365569825217902,0.3925659655340352
2022-09-28,2022-09-29,NO_MEMORY,bear,0.0093761269383338,0.0037463131062707156,0.0037504507753335203,0.4041222089210431,0.4,0.6,0.004122208921043091,4.122208921043092e-06,3.8474925811035024e-06,0.93335700708006,0.9368536546685136,1.5365569825217902,0.3902903274495205
2022-09-29,2022-09-30,NO_MEMORY,bear,-0.0086765681620987,-0.003472861346640821,-0.00347062726483948,0.40224186247036003,0.4,0.6,0.002241862470360012,2.241862470360012e-06,2.1002970486209593e-06,0.9368536546685136,0.9336000918237561,1.5365569825217902,0.39240776460399407
2022-09-30,2022-10-01,NO_MEMORY,bear,-0.0057200226535549,-0.0020498223831196816,-0.0020020079287442153,0.39791037131882206,0.35000000000000003,0.6499999999999999,0.04791037131882203,4.791037131882203e-05,4.47291270625625e-05,0.9336000918237561,0.9316863774586532,1.5365569825217902,0.39365322076791853
2022-10-01,2022-10-02,NO_MEMORY,bear,-0.013447666982534,-0.004707981222371926,-0.004706683443886901,0.34869608439694055,0.35000000000000003,0.6499999999999999,0.00130391560305948,1.30391560305948e-06,1.2148404047263022e-06,0.9316863774586532,0.9273000154884382,1.5365569825217902,0.39650789001878883
2022-10-02,2022-10-03,NO_MEMORY,bear,0.030237977766347,0.010580185875476822,0.01058329221822145,0.34692618830284894,0.35000000000000003,0.6499999999999999,0.0030738116971510965,3.0738116971510964e-06,2.8503456343767545e-06,0.9273000154884382,0.9371110220146385,1.5365569825217902,0.39012283132080383
2022-10-03,2022-10-04,NO_MEMORY,bear,0.0362690604891917,0.012687277662314589,0.012694171171217097,0.3568070984300011,0.35000000000000003,0.6499999999999999,0.006807098430001046,6.807098430001046e-06,6.379006966692522e-06,0.9371110220146385,0.9490004097513536,1.5365569825217902,0.3823851503418646
2022-10-04,2022-10-05,NO_MEMORY,bear,-0.0089822125642815,-0.0031518965646333275,-0.003143774397498525,0.35814778192289615,0.35000000000000003,0.6499999999999999,0.008147781922896113,8.147781922896113e-06,7.732248383393084e-06,0.9490004097513536,0.9460092586200227,1.5365569825217902,0.38433180846476855
2022-10-05,2022-10-06,NO_MEMORY,bear,-0.0099615527719211,-0.004036463607421492,-0.00398462110876844,0.347950102225485,0.4,0.6,0.05204989777451502,5.204989777451502e-05,4.923968520491693e-05,0.9460092586200227,0.9421907266753192,1.5365569825217902,0.3868169307141476
2022-10-06,2022-10-07,NO_MEMORY,bear,-0.0213161494635887,-0.007507896850621809,-0.0074606523122560464,0.39759966290086557,0.35000000000000003,0.6499999999999999,0.047599662900865536,4.759966290086554e-05,4.4847960978066734e-05,0.9421907266753192,0.9351168558858285,1.5365569825217902,0.3914206459488935
2022-10-07,2022-10-08,NO_MEMORY,bear,-0.0059545447563653,-0.0020889663579433115,-0.0020840906647278555,0.34511412417627185,0.35000000000000003,0.6499999999999999,0.004885875823728181,4.885875823728181e-06,4.5688648385332785e-06,0.9351168558858285,0.9331634282331372,1.5365569825217902,0.3926919477456451
2022-10-08,2022-10-09,NO_MEMORY,bear,0.0013391707442698,0.0004673516361664021,0.00046870976049443006,0.348642511939733,0.35000000000000003,0.6499999999999999,0.0013574880602670314,1.3574880602670314e-06,1.2667582121043347e-06,0.9331634282331372,0.9335995436881327,1.5365569825217902,0.392408121333767
2022-10-09,2022-10-10,NO_MEMORY,bear,-0.0157605061468032,-0.005516479990215872,-0.00551617715138112,0.350304518613475,0.35000000000000003,0.6499999999999999,0.0003045186134749689,3.045186134749689e-07,2.8429843858477383e-07,0.9335995436881327,0.9284493604865024,1.5365569825217902,0.39575988977464693
2022-10-10,2022-10-11,NO_MEMORY,bear,-0.0039457318156638,-0.0013846065595894963,-0.00138100613548233,0.346394596808898,0.35000000000000003,0.6499999999999999,0.00360540319110203,3.6054031911020303e-06,3.347434287074675e-06,0.9284493604865024,0.9271638234117261,1.5365569825217902,0.3965965245948321
2022-10-11,2022-10-12,NO_MEMORY,bear,0.005021223457561,0.00175652773503443,0.0017574282101463503,0.349101104631918,0.35000000000000003,0.6499999999999999,0.00089889536808202,8.9889536808202e-07,8.334232663180166e-07,0.9271638234117261,0.9287924123824693,1.5365569825217902,0.3955366296548667
2022-10-12,2022-10-13,NO_MEMORY,bear,0.0117464029903731,0.0041100960341839965,0.0041112410466305855,0.3511403242985042,0.35000000000000003,0.6499999999999999,0.0011403242985041917,1.1403242985041917e-06,1.0591245561060552e-06,0.9287924123824693,0.9326098383931827,1.5365569825217902,0.3930522271536018
2022-10-13,2022-10-14,NO_MEMORY,bear,-0.010216823703031,-0.003578540144482889,-0.00357588829606085,0.3526613651665969,0.35000000000000003,0.6499999999999999,0.002661365166596874,2.661365166596874e-06,2.4820153379251567e-06,0.9326098383931827,0.929272456647353,1.5365569825217902,0.39522421412433706
2022-10-14,2022-10-15,NO_MEMORY,bear,-0.0058962141196341,-0.002410694890760845,-0.00235848564785364,0.34766733124465965,0.4,0.6,0.05233266875534037,5.233266875534037e-05,4.8631307657187326e-05,0.929272456647353,0.9270322642839884,1.5365569825217902,0.39668214402140334
2022-10-15,2022-10-16,NO_MEMORY,bear,0.0101317866451304,0.00349737148623519,0.0035461253257956407,0.3985815632485672,0.35000000000000003,0.6499999999999999,0.04858156324856716,4.858156324856716e-05,4.503667658077501e-05,0.9270322642839884,0.9302744404919153,1.5365569825217902,0.39457211735476727
2022-10-16,2022-10-17,NO_MEMORY,bear,0.0148635389032234,0.005199929830844718,0.005202238616128191,0.3522968365913614,0.35000000000000003,0.6499999999999999,0.002296836591361373,2.296836591361373e-06,2.1366883749300593e-06,0.9302744404919153,0.9351118023059016,1.5365569825217902,0.39142393484737514
2022-10-17,2022-10-18,NO_MEMORY,bear,-0.0112542331263236,-0.004548119354356506,-0.00450169325052944,0.3533639550038594,0.4,0.6,0.0466360449961406,4.66360449961406e-05,4.3609916088760164e-05,0.9351118023059016,0.9308588022193469,1.5365569825217902,0.39419181142789395
2022-10-18,2022-10-19,NO_MEMORY,bear,-0.0105700479092724,-0.004230720922200004,-0.00422801916370896,0.3972867699201448,0.4,0.6,0.0027132300798552444,2.7132300798552446e-06,2.525634102279556e-06,0.9308588022193469,0.9269205984091835,1.5365569825217902,0.396754816806126
2022-10-19,2022-10-20,NO_MEMORY,bear,-0.0042355377302746,-0.0016967583586835477,-0.00169421509210984,0.39745241727318453,0.4,0.6,0.0025475827268154894,2.5475827268154892e-06,2.361406905636713e-06,0.9269205984091835,0.9253478381359967,1.5365569825217902,0.39777837811304584
2022-10-20,2022-10-21,NO_MEMORY,bear,0.0062858073087606,0.002513302109087512,0.00251432292350424,0.39898174580310614,0.4,0.6,0.0010182541968938863,1.0182541968938863e-06,9.422393197686633e-07,0.9253478381359967,0.9276735168092235,1.5365569825217902,0.39626481324061924
2022-10-21,2022-10-22,NO_MEMORY,bear,0.0022022063811799,0.0008793764167356333,0.00088088255247196,0.40150481017538303,0.4,0.6,0.001504810175383009,1.504810175383009e-06,1.3959725475278605e-06,0.9276735168092235,0.9284892910223357,1.5365569825217902,0.39573390275542963
2022-10-22,2022-10-23,NO_MEMORY,bear,0.0190785636924102,0.00763089338271139,0.00763142547696408,0.4005280643687942,0.4,0.6,0.0005280643687941566,5.280643687941567e-07,4.903021113958437e-07,0.9284892910223357,0.9355744938091164,1.5365569825217902,0.3911228125925692
2022-10-23,2022-10-24,NO_MEMORY,bear,-0.0122475882930019,-0.004903557231858424,-0.004899035317200761,0.4045441767400328,0.4,0.6,0.004544176740032768,4.544176740032768e-06,4.251415853335318e-06,0.9355744938091164,0.9309868507340564,1.5365569825217902,0.3941084767281945
